academic_unit_id,department_name,faculty,academic_term,term_label,academic_year,sch,sections,enrollment,distinct_instructors
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2024_fall,Fall 2024,2024-25,2215.0,152,1336,40
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2025_spring,Spring 2025,2024-25,1985.0,144,1241,39
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2025_may,Maymester 2025,2024-25,138.0,2,46,2
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2025_summer_1,Summer I 2025,2024-25,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2025_extended_summer,Extended Summer 2025,2024-25,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2025_fall,Fall 2025,2025-26,2301.0,139,1324,46
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2026_spring,Spring 2026,2025-26,2020.0,135,1276,43
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2026_may,Maymester 2026,2025-26,128.0,3,44,3
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2026_summer_1,Summer I 2026,2025-26,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2026_extended_summer,Extended Summer 2026,2025-26,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2026_fall,Fall 2026,2026-27,2347.0,129,1298,41
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2027_spring,Spring 2027,2026-27,0.0,56,0,24
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2020_fall,Fall 2020,2020-21,3172.0,55,1058,21
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2021_spring,Spring 2021,2020-21,2975.0,57,993,22
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2021_may,Maymester 2021,2020-21,207.0,5,69,4
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2021_summer_1,Summer I 2021,2020-21,78.0,2,26,2
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2021_extended_summer,Extended Summer 2021,2020-21,39.0,1,13,1
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2021_fall,Fall 2021,2021-22,2788.0,50,932,19
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2022_spring,Spring 2022,2021-22,2370.0,47,790,21
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2022_may,Maymester 2022,2021-22,204.0,4,68,4
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2022_summer_1,Summer I 2022,2021-22,81.0,2,27,2
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2022_extended_summer,Extended Summer 2022,2021-22,102.0,4,34,3
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2022_fall,Fall 2022,2022-23,2834.0,53,946,20
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2023_spring,Spring 2023,2022-23,2679.0,53,895,20
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2023_may,Maymester 2023,2022-23,204.0,4,68,3
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2023_summer_1,Summer I 2023,2022-23,102.0,2,34,2
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2023_extended_summer,Extended Summer 2023,2022-23,54.0,4,18,2
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2023_fall,Fall 2023,2023-24,3162.0,51,1056,21
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2024_spring,Spring 2024,2023-24,2873.0,50,961,18
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2024_may,Maymester 2024,2023-24,153.0,3,51,3
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2024_summer_1,Summer I 2024,2023-24,54.0,1,18,1
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2024_extended_summer,Extended Summer 2024,2023-24,72.0,3,24,2
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2024_fall,Fall 2024,2024-25,3027.0,45,1011,19
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2025_spring,Spring 2025,2024-25,2861.0,51,957,19
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2025_may,Maymester 2025,2024-25,153.0,3,51,3
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2025_summer_1,Summer I 2025,2024-25,52.0,2,18,2
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2025_extended_summer,Extended Summer 2025,2024-25,81.0,4,27,3
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2025_fall,Fall 2025,2025-26,3260.0,46,1088,18
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2026_spring,Spring 2026,2025-26,2736.0,44,912,18
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2026_may,Maymester 2026,2025-26,165.0,4,55,4
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2026_summer_1,Summer I 2026,2025-26,54.0,1,18,1
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2026_extended_summer,Extended Summer 2026,2025-26,81.0,4,27,2
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2026_fall,Fall 2026,2026-27,3112.0,49,1038,15
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2027_spring,Spring 2027,2026-27,0.0,24,0,10
academic_unit:department_political_science,Department of Political Science,11,2020_fall,Fall 2020,2020-21,2549.0,45,855,19
academic_unit:department_political_science,Department of Political Science,11,2021_spring,Spring 2021,2020-21,2504.0,39,840,19
academic_unit:department_political_science,Department of Political Science,11,2021_may,Maymester 2021,2020-21,30.0,2,10,2
academic_unit:department_political_science,Department of Political Science,11,2021_summer_1,Summer I 2021,2020-21,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2021_fall,Fall 2021,2021-22,2400.0,42,800,21
academic_unit:department_political_science,Department of Political Science,11,2022_spring,Spring 2022,2021-22,2163.0,36,721,17
academic_unit:department_political_science,Department of Political Science,11,2022_may,Maymester 2022,2021-22,30.0,1,10,1
academic_unit:department_political_science,Department of Political Science,11,2022_summer_1,Summer I 2022,2021-22,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2022_extended_summer,Extended Summer 2022,2021-22,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2022_fall,Fall 2022,2022-23,2151.0,37,717,16
academic_unit:department_political_science,Department of Political Science,11,2023_spring,Spring 2023,2022-23,2022.0,37,674,18
academic_unit:department_political_science,Department of Political Science,11,2023_may,Maymester 2023,2022-23,27.0,1,9,1
academic_unit:department_political_science,Department of Political Science,11,2023_summer_1,Summer I 2023,2022-23,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2023_extended_summer,Extended Summer 2023,2022-23,42.0,1,14,1
academic_unit:department_political_science,Department of Political Science,11,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2023_fall,Fall 2023,2023-24,1971.0,35,657,16
academic_unit:department_political_science,Department of Political Science,11,2024_spring,Spring 2024,2023-24,1999.0,35,667,15
academic_unit:department_political_science,Department of Political Science,11,2024_may,Maymester 2024,2023-24,51.0,1,17,1
academic_unit:department_political_science,Department of Political Science,11,2024_summer_1,Summer I 2024,2023-24,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2024_extended_summer,Extended Summer 2024,2023-24,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2024_fall,Fall 2024,2024-25,2049.0,34,683,16
academic_unit:department_political_science,Department of Political Science,11,2025_spring,Spring 2025,2024-25,2020.0,35,674,15
academic_unit:department_political_science,Department of Political Science,11,2025_may,Maymester 2025,2024-25,45.0,1,15,1
academic_unit:department_political_science,Department of Political Science,11,2025_summer_1,Summer I 2025,2024-25,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2025_extended_summer,Extended Summer 2025,2024-25,33.0,1,11,1
academic_unit:department_political_science,Department of Political Science,11,2025_summer_2,Summer II 2025,2024-25,6.0,1,2,1
academic_unit:department_political_science,Department of Political Science,11,2025_fall,Fall 2025,2025-26,2172.0,34,724,15
academic_unit:department_political_science,Department of Political Science,11,2026_spring,Spring 2026,2025-26,2185.0,35,729,15
academic_unit:department_political_science,Department of Political Science,11,2026_may,Maymester 2026,2025-26,24.0,1,8,1
academic_unit:department_political_science,Department of Political Science,11,2026_summer_1,Summer I 2026,2025-26,63.0,1,21,1
academic_unit:department_political_science,Department of Political Science,11,2026_extended_summer,Extended Summer 2026,2025-26,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2026_fall,Fall 2026,2026-27,2118.0,32,706,10
academic_unit:department_political_science,Department of Political Science,11,2027_spring,Spring 2027,2026-27,0.0,1,0,1
academic_unit:department_psychology,Department of Psychology,19,2020_fall,Fall 2020,2020-21,6046.0,74,2202,28
academic_unit:department_psychology,Department of Psychology,19,2021_spring,Spring 2021,2020-21,5404.0,73,1992,26
academic_unit:department_psychology,Department of Psychology,19,2021_may,Maymester 2021,2020-21,131.0,8,47,6
academic_unit:department_psychology,Department of Psychology,19,2021_summer_1,Summer I 2021,2020-21,102.0,6,38,4
academic_unit:department_psychology,Department of Psychology,19,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2021_fall,Fall 2021,2021-22,5585.0,78,2041,28
academic_unit:department_psychology,Department of Psychology,19,2022_spring,Spring 2022,2021-22,5203.0,79,1909,24
academic_unit:department_psychology,Department of Psychology,19,2022_may,Maymester 2022,2021-22,180.0,8,70,6
academic_unit:department_psychology,Department of Psychology,19,2022_summer_1,Summer I 2022,2021-22,200.0,8,84,5
academic_unit:department_psychology,Department of Psychology,19,2022_extended_summer,Extended Summer 2022,2021-22,60.0,1,20,1
academic_unit:department_psychology,Department of Psychology,19,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2022_fall,Fall 2022,2022-23,5420.0,77,1988,27
academic_unit:department_psychology,Department of Psychology,19,2023_spring,Spring 2023,2022-23,4935.0,76,1843,26
academic_unit:department_psychology,Department of Psychology,19,2023_may,Maymester 2023,2022-23,140.0,8,54,5
academic_unit:department_psychology,Department of Psychology,19,2023_summer_1,Summer I 2023,2022-23,159.0,7,67,4
academic_unit:department_psychology,Department of Psychology,19,2023_extended_summer,Extended Summer 2023,2022-23,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2023_summer_2,Summer II 2023,2022-23,1.0,1,1,1
academic_unit:department_psychology,Department of Psychology,19,2023_fall,Fall 2023,2023-24,5166.0,72,1906,26
academic_unit:department_psychology,Department of Psychology,19,2024_spring,Spring 2024,2023-24,4737.0,73,1767,24
academic_unit:department_psychology,Department of Psychology,19,2024_may,Maymester 2024,2023-24,166.0,9,60,6
academic_unit:department_psychology,Department of Psychology,19,2024_summer_1,Summer I 2024,2023-24,109.0,6,43,5
academic_unit:department_psychology,Department of Psychology,19,2024_extended_summer,Extended Summer 2024,2023-24,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2024_fall,Fall 2024,2024-25,4907.0,69,1791,25
academic_unit:department_psychology,Department of Psychology,19,2025_spring,Spring 2025,2024-25,4513.0,67,1655,21
academic_unit:department_psychology,Department of Psychology,19,2025_may,Maymester 2025,2024-25,187.0,7,73,5
academic_unit:department_psychology,Department of Psychology,19,2025_summer_1,Summer I 2025,2024-25,89.0,6,35,4
academic_unit:department_psychology,Department of Psychology,19,2025_extended_summer,Extended Summer 2025,2024-25,21.0,1,7,1
academic_unit:department_psychology,Department of Psychology,19,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2025_fall,Fall 2025,2025-26,4580.0,75,1666,28
academic_unit:department_psychology,Department of Psychology,19,2026_spring,Spring 2026,2025-26,4409.0,76,1623,23
academic_unit:department_psychology,Department of Psychology,19,2026_may,Maymester 2026,2025-26,96.0,6,36,5
academic_unit:department_psychology,Department of Psychology,19,2026_summer_1,Summer I 2026,2025-26,62.0,5,24,4
academic_unit:department_psychology,Department of Psychology,19,2026_extended_summer,Extended Summer 2026,2025-26,51.0,1,17,1
academic_unit:department_psychology,Department of Psychology,19,2026_summer_2,Summer II 2026,2025-26,46.0,2,16,2
academic_unit:department_psychology,Department of Psychology,19,2026_fall,Fall 2026,2026-27,4367.0,67,1597,22
academic_unit:department_psychology,Department of Psychology,19,2027_spring,Spring 2027,2026-27,0.0,6,0,5
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2020_fall,Fall 2020,2020-21,3214.0,57,1081,20
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2021_spring,Spring 2021,2020-21,2877.0,63,965,19
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2021_may,Maymester 2021,2020-21,153.0,5,51,4
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2021_summer_1,Summer I 2021,2020-21,171.0,5,57,4
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2021_fall,Fall 2021,2021-22,2927.0,61,998,23
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2022_spring,Spring 2022,2021-22,3412.0,71,1144,22
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2022_may,Maymester 2022,2021-22,135.0,5,45,4
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2022_summer_1,Summer I 2022,2021-22,210.0,6,70,4
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2022_extended_summer,Extended Summer 2022,2021-22,0,0,0,0
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2022_fall,Fall 2022,2022-23,3037.0,59,1041,23
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2023_spring,Spring 2023,2022-23,3182.0,72,1103,24
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2023_may,Maymester 2023,2022-23,189.0,5,63,5
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2023_summer_1,Summer I 2023,2022-23,81.0,3,27,3
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2023_extended_summer,Extended Summer 2023,2022-23,21.0,2,21,1
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2023_fall,Fall 2023,2023-24,3454.0,65,1170,24
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2024_spring,Spring 2024,2023-24,3070.0,58,1064,25
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2024_may,Maymester 2024,2023-24,201.0,7,67,6
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2024_summer_1,Summer I 2024,2023-24,174.0,5,58,5
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2024_extended_summer,Extended Summer 2024,2023-24,17.0,1,17,1
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2024_fall,Fall 2024,2024-25,3715.0,63,1269,23
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2025_spring,Spring 2025,2024-25,3360.0,70,1136,27
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2025_may,Maymester 2025,2024-25,228.0,7,76,6
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2025_summer_1,Summer I 2025,2024-25,129.0,4,43,4
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2025_extended_summer,Extended Summer 2025,2024-25,16.0,1,16,1
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2025_summer_2,Summer II 2025,2024-25,12.0,2,4,2
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2025_fall,Fall 2025,2025-26,4268.0,67,1457,23
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2026_spring,Spring 2026,2025-26,3584.0,72,1241,25
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2026_may,Maymester 2026,2025-26,123.0,4,41,4
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2026_summer_1,Summer I 2026,2025-26,162.0,5,54,5
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2026_extended_summer,Extended Summer 2026,2025-26,69.0,2,23,2
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2026_summer_2,Summer II 2026,2025-26,6.0,2,2,2
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2026_fall,Fall 2026,2026-27,4332.0,69,1450,23
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2027_spring,Spring 2027,2026-27,0.0,29,0,10
academic_unit:sec,School of Engineering and Computing,27,2020_fall,Fall 2020,2020-21,7537.0,128,3015,39
academic_unit:sec,School of Engineering and Computing,27,2021_spring,Spring 2021,2020-21,6849.0,127,2768,36
academic_unit:sec,School of Engineering and Computing,27,2021_may,Maymester 2021,2020-21,83.0,4,33,3
academic_unit:sec,School of Engineering and Computing,27,2021_summer_1,Summer I 2021,2020-21,115.0,5,57,3
academic_unit:sec,School of Engineering and Computing,27,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:sec,School of Engineering and Computing,27,2021_summer_2,Summer II 2021,2020-21,14.0,3,10,2
academic_unit:sec,School of Engineering and Computing,27,2021_fall,Fall 2021,2021-22,7336.0,131,2954,40
academic_unit:sec,School of Engineering and Computing,27,2022_spring,Spring 2022,2021-22,6170.0,130,2559,40
academic_unit:sec,School of Engineering and Computing,27,2022_may,Maymester 2022,2021-22,129.0,5,51,3
academic_unit:sec,School of Engineering and Computing,27,2022_summer_1,Summer I 2022,2021-22,155.0,6,79,4
academic_unit:sec,School of Engineering and Computing,27,2022_extended_summer,Extended Summer 2022,2021-22,4.0,1,4,1
academic_unit:sec,School of Engineering and Computing,27,2022_summer_2,Summer II 2022,2021-22,78.0,3,40,2
academic_unit:sec,School of Engineering and Computing,27,2022_fall,Fall 2022,2022-23,7472.0,133,3034,40
academic_unit:sec,School of Engineering and Computing,27,2023_spring,Spring 2023,2022-23,6830.0,132,2780,41
academic_unit:sec,School of Engineering and Computing,27,2023_may,Maymester 2023,2022-23,78.0,3,32,2
academic_unit:sec,School of Engineering and Computing,27,2023_summer_1,Summer I 2023,2022-23,149.0,7,87,5
academic_unit:sec,School of Engineering and Computing,27,2023_extended_summer,Extended Summer 2023,2022-23,0,0,0,0
academic_unit:sec,School of Engineering and Computing,27,2023_summer_2,Summer II 2023,2022-23,42.0,3,26,2
academic_unit:sec,School of Engineering and Computing,27,2023_fall,Fall 2023,2023-24,6943.0,125,2807,38
academic_unit:sec,School of Engineering and Computing,27,2024_spring,Spring 2024,2023-24,6068.0,118,2453,40
academic_unit:sec,School of Engineering and Computing,27,2024_may,Maymester 2024,2023-24,121.0,4,45,2
academic_unit:sec,School of Engineering and Computing,27,2024_summer_1,Summer I 2024,2023-24,177.0,5,95,3
academic_unit:sec,School of Engineering and Computing,27,2024_extended_summer,Extended Summer 2024,2023-24,6.0,1,6,1
academic_unit:sec,School of Engineering and Computing,27,2024_summer_2,Summer II 2024,2023-24,21.0,3,11,2
academic_unit:sec,School of Engineering and Computing,27,2024_fall,Fall 2024,2024-25,6840.0,113,2744,37
academic_unit:sec,School of Engineering and Computing,27,2025_spring,Spring 2025,2024-25,6320.0,114,2553,35
academic_unit:sec,School of Engineering and Computing,27,2025_may,Maymester 2025,2024-25,84.0,2,28,1
academic_unit:sec,School of Engineering and Computing,27,2025_summer_1,Summer I 2025,2024-25,124.0,5,66,3
academic_unit:sec,School of Engineering and Computing,27,2025_extended_summer,Extended Summer 2025,2024-25,3.0,1,3,1
academic_unit:sec,School of Engineering and Computing,27,2025_summer_2,Summer II 2025,2024-25,35.0,5,27,3
academic_unit:sec,School of Engineering and Computing,27,2025_fall,Fall 2025,2025-26,7016.0,119,2839,36
academic_unit:sec,School of Engineering and Computing,27,2026_spring,Spring 2026,2025-26,6728.0,121,2716,39
academic_unit:sec,School of Engineering and Computing,27,2026_may,Maymester 2026,2025-26,111.0,2,37,1
academic_unit:sec,School of Engineering and Computing,27,2026_summer_1,Summer I 2026,2025-26,240.0,7,100,4
academic_unit:sec,School of Engineering and Computing,27,2026_extended_summer,Extended Summer 2026,2025-26,0,0,0,0
academic_unit:sec,School of Engineering and Computing,27,2026_summer_2,Summer II 2026,2025-26,24.0,3,16,2
academic_unit:sec,School of Engineering and Computing,27,2026_fall,Fall 2026,2026-27,6259.0,117,2509,32
academic_unit:sec,School of Engineering and Computing,27,2027_spring,Spring 2027,2026-27,0.0,117,0,31
