CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,Enrolled,Capacity,Reserved,Reserved Available,Unreserved,Unreserved Available,Low Cost Textbook,
"8332","CPSC 327","1","C++ Programming","3","","Lec","TR","1330-1445","LUTR 236","Perkins, Keith","9","Open","15","24","","","","","",
"8333","CPSC 327","2","C++ Programming","3","","Lec","TR","1630-1745","LUTR 323","Perkins, Keith","12","Open","12","24","","","","","",
"8334","CPSC 335","1","Data Communication Systems","3","","Lec","TR","0930-1045","LUTR 323","Phadke, Abhishek","3","Open","21","24","","","","","",
"8335","CPSC 336","1","Network Implementation &amp; Admin","3","","Lec","TR","1100-1215","LUTR 323","Kreider, Christopher","0","Closed","30","30","","","","","",
"8336","CPSC 350","1","Information Systems Analysis","3","","Lec","MWF","0900-0950","LUTR 242","Lapke, Michael","17","Open","15","32","","","","","",
"8337","CPSC 350","2","Information Systems Analysis","3","","Lec","MWF","1100-1150","LUTR 242","Lapke, Michael","5","Open","27","32","","","","","",
"8338","CPSC 360","1","Programming Language Concepts","3","","Lec","MWF","1000-1050","LUTR 236","Belsky, Daniel","1","Open","31","32","","","","","",
"8339","CPSC 410","1","Operating Systems I","3","","Lec","TR","0930-1045","LUTR 236","Perkins, Keith","0","Closed","32","32","","","","","",
"8340","CPSC 420","1","Algorithms","3","","Lec","TR","0800-0915","LUTR 322","McElfresh, Scott","14","Open","18","32","","","","","",
"8341","CPSC 440","1","Database Management Systems","3","","Lec","TR","1800-1915","LUTR 258","Almalag, Mohammad","0","Closed","34","34","","","","","",
"8342","CPSC 441","1","Big Data Technologies","3","","Lec","TR","1500-1615","SERC 2291","Almalag, Mohammad","6","Open","10","16","","","","","",
"8343","CPSC 445","1","WI: Information Science Capstn","3","  WI","Ind","MWF","1100-1150","SERC 3387","Almalag, Mohammad","9","Open","9","18","","","","","",
"8344","CPSC 470","1","Theoretical Computer Science","3","","Lec","TR","1630-1745","LUTR 258","McElfresh, Scott","6","Open","10","16","","","","","",
"8345","CPSC 471","1","Applied Artificial Intelligenc","3","","Lec","MW","1800-1915","LUTR 322","Perkins, Keith","0","Closed","24","24","","","","","",
"8346","CPSC 480","1","Software Design/Development","3","","Lec","MW","1600-1715","LUTR 236","Flores, Roberto","1","Open","23","24","","","","","",
"8347","CPSC 498","1","Capstone Project-Comp Science","3","","Lec","TR","1330-1445","LUTR 264","Phadke, Abhishek","2","Open","22","24","","","","","",
"8348","CPSC 501","1","Software Sys Dsgn/Implmentatn","3","","Lec","MW","1600-1715","LUTR 236","Flores, Roberto","6","Open","6","12","","","","","",
"8349","CPSC 510","1","Artificial Intelligence I","3","","Lec","MW","1800-1915","LUTR 323","Conner, David","13","Open","11","24","","","","","",
"8350","CPSC 570","1","Theoretical Computer Science","3","","Lec","TR","1630-1745","LUTR 258","McElfresh, Scott","7","Open","5","12","","","","","",
"8351","CRIM 208","1","Crime in America","3","","Lec","MWF","1000-1050","FORBES 1022","Briddell, Laine","-1","Closed","100","99","","","","","",
"8352","CRIM 275","1","Introduction to Forensic Scien","3","","Lec","MWF","1100-1150","FORBES 2015","Loy, Christopher","-8","Closed","32","24","","","","","",
"8353","CRIM 319","1","Deviant Behavior","3","","Lec","MWF","1200-1250","LUTR 142","Harris, Jaime","-5","Closed","20","15","","","","","",
"8354","CRIM 319","2","Deviant Behavior","3","","Lec","TR","0930-1045","LUTR 363","Lewis, Michael","-4","Closed","19","15","","","","","",
"8356","CRIM 338","1","Mental Hlth, Crime &amp; Crim Just","3","","Lec","TR","1330-1445","LUTR 269","Keener, Steven","-6","Closed","32","26","","","","","",
"8357","CRIM 338","2","Mental Hlth, Crime &amp; Crim Just","3","","Lec","TR","1500-1615","FORBES 2070D","Keener, Steven","-4","Closed","29","25","","","","","",
"8358","CRIM 354","1","Policing in the 21st Century","3","","Lec","W","1800-2045","LUTR 264","Keener, Steven","-1","Closed","27","26","","","","","",
"8359","CRIM 374","1","Substance Use &amp; Addiction","3","","Lec","MWF","1300-1350","LUTR 170","Briddell, Laine","-4","Closed","30","26","","","","","",
"8360","CRIM 390","1","WI: Criminological Theory","3","  WI","Lec","MWF","0900-0950","LUTR 167","Koon-Magnin, Sarah","-2","Closed","18","16","","","","","",
"8361","CRIM 390","2","WI: Criminological Theory","3","  WI","Lec","MWF","1000-1050","LUTR 167","Koon-Magnin, Sarah","-2","Closed","18","16","","","","","",
"9189","CRIM 395","1","SPC TP: Sexual Violence","3","","Lec","MWF","1200-1250","LUTR 264","Koon-Magnin, Sarah","-3","Closed","29","26","","","","","",
"8362","CRIM 491","1","Internship in Criminology","3","","Int","","","ARR ","Keener, Steven; Briddell, Laine","6","Open","23","29","","","","","",
"9353","CRIM 491","2","Internship in Criminology","3","","Int","","","ARR ","Briddell, Laine; Keener, Steven","1","Open","23","24","","","","","",
"9359","CRIM 495","1","SPC TP: Schools, Crime&amp; Social","3","","Lec","TR","1330-1445","FORBES 3014","Waldron, Linda","3","Open","9","12","","","","","",
"8363","CYBR 198","1","First Yr Cybersecurity Seminar","1","","Lec","W","1300-1350","LUTR 269","Kreider, Christopher","11","Open","25","36","","","","","",
"8364","CYBR 298","1","Second Yr Cybersecurity Seminr","1","","Lec","W","1300-1350","LUTR 269","Kreider, Christopher","8","Open","5","13","","","","","",
"8365","CYBR 328","1","Fndtns &amp; Princ of Cybersecurty","3","","Lec","MWF","1400-1450","LUTR 323","Lapke, Michael","18","Open","14","32","","","","","",
"8366","CYBR 328","2","Fndtns &amp; Princ of Cybersecurty","3","","Lec","MWF","1300-1350","LUTR 323","Roy, Ayan","11","Open","21","32","","","","","",
"8367","CYBR 428","1","Network Security &amp; Cryptogrphy","3","","Lec","TR","1930-2045","SERC 3387","Phadke, Abhishek","4","Open","16","20","","","","","",
"8368","CYBR 429","1","Computer &amp; System Security","3","","Lec","MWF","1000-1050","SERC 3387","Roy, Ayan","4","Open","16","20","","","","","",
"8369","CYBR 436","1","Web Application Security","3","","Lec","TR","1330-1445","SERC 3387","Kreider, Christopher","2","Open","12","14","","","","","",
"9203","CYBR 495","1","SPC TP: Digital Forensics","3","","Lec","MW","1930-2045","LUTR 323","Spencer, Darren","11","Open","13","24","","","","","",
"8370","CYBR 498","1","WI: Cyber Security Capstone","3","  WI","Lec","MWF","1100-1150","SERC 3387","Almalag, Mohammad","0","Closed","6","6","","","","","",
"8371","CYBR 528","1","Network Security and Crypto.","3","","Lec","TR","1930-2045","SERC 3387","Phadke, Abhishek","1","Open","3","4","","","","","",
"8372","CYBR 529","1","Computer &amp; System Security","3","","Lec","MWF","1000-1050","SERC 3387","Roy, Ayan","2","Open","2","4","","","","","",
"9248","CYBR 536","1","Web Application Security","3","","Lec","TR","1330-1445","SERC 3387","Kreider, Christopher","7","Open","3","10","","","","","",
"9254","CYBR 597","1","Cybersecurity Grad Project I","3","","Lec","","","ARR ","Kreider, Christopher","3","Open","3","6","","","","","",
"8373","DANC 204","1","Ballet I","3","  AICE","Lec","MW","1100-1215","FERG T177","Lloyd, Laura","0","Closed","18","18","","","","","Yes",
"8374","DANC 204","2","Ballet I","3","  AICE","Lec","MW","1430-1545","FERG T177","Melega-Jones, Patrizia","0","Closed","18","18","","","","","Yes",
"8375","DANC 205","1","Classic Jazz Technique","3","  AICE","Lec","MW","1600-1715","FERG T177","Melega-Jones, Patrizia","0","Closed","18","18","","","","","Yes",
"8376","DANC 205","2","Classic Jazz Technique","3","  AICE","Lec","MW","0930-1045","FERG T177","Lent, Jennifer","1","Open","17","18","","","","","Yes",
"8377","DANC 206","1","Modern Dance I","3","  AICE","Lec","TR","0930-1045","FERG T177","Lopez, Mariah","0","Closed","18","18","","","","","Yes",
"9180","DANC 207","1","Beginning Tap","3","","Lec","TR","1100-1215","FERG T177","Lloyd, Laura","0","Closed","18","18","","","","","",
"8378","DANC 208","1","Hip Hop","3","  AICE","Lec","TR","1630-1745","FERG T177","Salters, Samantha","0","Closed","18","18","","","","","Yes",
"8379","DANC 240","1","Dance Composition","3","","Lec","TR","1330-1445","FERG T177","Lloyd, Laura","6","Open","12","18","","","","","Yes",
"8380","DANC 330","1","Dance Styles","3","","Lec","MW","1300-1415","FERG T177","Lloyd, Laura","0","Closed","18","18","","","","","Yes",
"8381","DATA 201","1","Introduction to Data Science","3","","Lec","TR","1800-1915","LUTR 236","Lu, Yan","13","Open","19","32","","","","","",
"8382","DTAN 200","1","Intro to Data Analytic Soc Sci","3","","Lec","MW","1800-1915","LUTR 109","Baird, Andrew","9","Open","10","19","","","","","",
"8383","ECON 200","1","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1100-1150","LUTR 264","King, Sarah","0","Closed","19","19","","","","","",
"8384","ECON 200","2","The Economic Way of Thinking","3","  LLFE","Lec","MW","1600-1715","FORBES 3012","Hamed, Hazem","0","Closed","19","19","","","","","",
"8385","ECON 200","3","The Economic Way of Thinking","3","  LLFE","Lec","TR","1330-1445","LUTR 137","Chakraborti, Rik","-1","Closed","20","19","","","","","Yes",
"8386","ECON 200","4","The Economic Way of Thinking","3","  LLFE","Lec","M","1800-2100","FORBES 2070C","Hines, Sunita","0","Closed","19","19","","","","","",
"8387","ECON 200","5","The Economic Way of Thinking","3","  LLFE","Lec","M","1800-2100","MCM 164","Hamed, Hazem","0","Closed","19","19","","","","","",
"8388","ECON 200","6","The Economic Way of Thinking","3","  LLFE","Lec","T","1800-2100","FORBES 3014","Crouson, Ethan","0","Closed","19","19","","","","","",
"8389","ECON 200","7","The Economic Way of Thinking","3","  LLFE","Lec","T","1800-2100","LUTR 264","Hines, Sunita","0","Closed","19","19","","","","","",
"8390","ECON 200","8","The Economic Way of Thinking","3","  LLFE","Lec","W","1800-2100","MCM 164","Chakraborti, Rik","1","Open","18","19","","","","","",
"8391","ECON 200","9","The Economic Way of Thinking","3","  LLFE","Lec","R","1800-2100","LUTR 264","King, Sarah","0","Closed","19","19","","","","","",
"8392","ECON 201","1","Principles of Macroeconomics","3","  LLFE","Lec","MWF","1300-1350","LUTR 264","King, Sarah","0","Closed","19","19","","","","","",
"8393","ECON 201","2","Principles of Macroeconomics","3","  LLFE","Lec","MWF","1500-1550","LUTR 121","King, Sarah","-1","Closed","86","85","","","","","",
"8394","ECON 201","3","Principles of Macroeconomics","3","  LLFE","Lec","MW","1600-1715","FORBES 2070E","Das, Nandini","0","Closed","19","19","","","","","",
"8395","ECON 201","4","Principles of Macroeconomics","3","  LLFE","Lec","TR","0930-1045","FORBES 1022","Pradhan, Gyanendra","-5","Closed","90","85","","","","","",
"8396","ECON 201","5","Principles of Macroeconomics","3","  LLFE","Lec","TR","1100-1215","LUTR 121","He, Zhaochen","-6","Closed","91","85","","","","","",
"8398","ECON 201","7","Principles of Macroeconomics","3","  LLFE","Lec","W","1800-2100","LUTR 170","Winder, Robert","0","Closed","19","19","","","","","",
"8399","ECON 202","1","Principles of Microeconomics","3","  LLFE","Lec","MWF","1000-1050","LUTR 376","Das, Nandini","0","Closed","19","19","","","","","",
"8400","ECON 202","2","Principles of Microeconomics","3","  LLFE","Lec","MWF","1200-1250","LUTR 170","Das, Nandini","0","Closed","19","19","","","","","",
"8401","ECON 202","3","Principles of Microeconomics","3","  LLFE","Lec","MWF","1400-1450","MCM 114","Zestos, George","0","Closed","19","19","","","","","",
"8402","ECON 202","4","Principles of Microeconomics","3","  LLFE","Lec","TR","1500-1615","LUTR 121","Taylor, Travis","0","Closed","85","85","","","","","",
"8403","ECON 202","5","Principles of Microeconomics","3","  LLFE","Lec","W","1800-2100","LUTR 269","Taylor, Travis","0","Closed","19","19","","","","","",
"8404","ECON 203","1","Environmental Economic Literac","3","","Lec","TR","1100-1215","LUTR 137","Chakraborti, Rik","-2","Closed","21","19","","","","","Yes",
"8405","ECON 300","1","Quantitative Methods in ECON","3","","Lec","W","1800-2100","FORBES 3012","Hamed, Hazem","4","Open","15","19","","","","","",
"8406","ECON 304","1","Interm Macroeconomic Analysis","3","","Lec","TR","1330-1445","MCM 114","Winder, Robert","-1","Closed","11","10","","","","","",
"8407","ECON 304","2","Interm Macroeconomic Analysis","3","","Lec","TR","1500-1615","MCM 114","Winder, Robert","2","Open","8","10","","","","","",
"8408","ECON 320","1","European Integration","3","  AIWT","Lec","MWF","1500-1550","LUTR 157","Zestos, George","6","Open","13","19","","","","","",
"8409","ECON 361","1","Labor Economics","3","","Lec","TR","1630-1745","FORBES 2014","He, Zhaochen","1","Open","14","15","","","","","",
"9142","ECON 395","1","SPC TP: Health Economics","3","","Lec","TR","1800-1915","LUTR 372","Hamed, Hazem","8","Open","11","19","","","","","",
"9174","ECON 415","1","Conflict &amp; Defense Economics","3","","Lec","TR","0930-1045","TRIB 1210","Taylor, Travis","9","Open","10","19","","","","","Yes",
"9294","ECON 480","1","Internship in Economics","3","","Int","","","ARR ","Pradhan, Gyanendra","-1","Closed","1","0","","","","","",
"8410","ECON 485","1","Applied Econometrics","3","","Lec","MWF","1300-1350","LUTR 157","Zestos, George","-2","Closed","12","10","","","","","",
"8411","ECON 485","2","Applied Econometrics","3","","Lec","MWF","1400-1450","LUTR 157","Staff, CNU","-1","Closed","1","0","","","","","",
"8412","EENG 321","1","Control Systems","3","","Lec","MWF","1400-1450","LUTR 322","Ghaffari, Azad","9","Open","15","24","","","","","",
"8413","EENG 321L","1","Control System Laboratory","1","","Lab","W","1800-2045","LUTR 206","Ghaffari, Azad","10","Open","14","24","","","","","",
"8414","EENG 361","1","Communication Systems I","3","","Lec","TR","1330-1445","LUTR 322","Ghaffari, Azad","6","Open","18","24","","","","","",
"8415","EENG 361L","1","Communication Systems Lab","1","","Lab","T","1800-2045","LUTR 206","Gerousis, Costa","6","Open","18","24","","","","","",
"8416","EENG 481","1","Digital Signal Processing","3","","Lec","MWF","1000-1050","LUTR 322","Wang, Dali","11","Open","13","24","","","","","",
"8417","EENG 497","1","WI:Electrical Eng Capstn Des 1","2","  WI","Lec","MWF","1300-1350","SERC 2289","Riedl, Anton","2","Open","14","16","","","","","",
"8418","EENG 498","1","Electrical Engineerng Capstn 2","2","","Ind","MWF","1300-1350","SERC 2289","Riedl, Anton","1","Open","3","4","","","","","",
"8422","ENGL 123","1","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 257","Brown, Nicholas","-4","Closed","19","15","","","","","",
"8432","ENGL 123","11","First-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","MCM 210","Teekell, Anna","-5","Closed","20","15","","","","","",
"8433","ENGL 123","12","First-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","TRIB 208","Emmelhainz, Nicole","-3","Closed","18","15","","","","","",
"8434","ENGL 123","13","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 364","Menjivar, Cristina","-4","Closed","19","15","","","","","Yes",
"8435","ENGL 123","14","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1500-1550","MCM 366","Menjivar, Cristina","-4","Closed","19","15","","","","","Yes",
"8436","ENGL 123","15","First-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 307","Rice Weber, Tracy","0","Closed","19","19","","","","","Yes",
"8437","ENGL 123","16","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 314","Rose, Andrew","-4","Closed","19","15","","","","","",
"8439","ENGL 123","18","First-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","MCM 366","Stewart, Nathan","0","Closed","19","19","","","","","Yes",
"8440","ENGL 123","19","First-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 366","Stewart, Nathan","0","Closed","19","19","","","","","Yes",
"8423","ENGL 123","2","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","MCM 316","Brown, Nicholas","-4","Closed","19","15","","","","","",
"8441","ENGL 123","20","First-Year Writing Seminar","3","  LLFW","Lec","TR","1800-1915","MCM 160","Blackstone, Andrea","0","Closed","19","19","","","","","",
"8424","ENGL 123","3","First-Year Writing Seminar","3","  LLFW","Lec","TR","1400-1515","FORBES 2070E","Lebron, Georgepierre","0","Closed","19","19","","","","","",
"8425","ENGL 123","4","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1500-1550","MCM 207","Brown, Nicholas","-3","Closed","18","15","","","","","",
"8426","ENGL 123","5","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 207","Bunch, Imogene","-4","Closed","19","15","","","","","Yes",
"8427","ENGL 123","6","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 207","Bunch, Imogene","-4","Closed","19","15","","","","","Yes",
"8428","ENGL 123","7","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","MCM 366","Menjivar, Cristina","-3","Closed","18","15","","","","","Yes",
"8430","ENGL 123","9","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","MCM 314","Rose, Andrew","-4","Closed","19","15","","","","","",
"8445","ENGL 200","1","Lit Foundation I:Ancient-17thC","3","","Lec","TR","1630-1745","MCM 262","Rowley, Sharon","1","Open","24","25","","","","","",
"8446","ENGL 202","1","Lit Foundation III: Mid 19thC-","3","","Lec","TR","1100-1215","MCM 262","Teekell, Anna","1","Open","24","25","","","","","Yes",
"8447","ENGL 207","1","Deep Reading","3","","Lec","MWF","1100-1150","MCM 260","Garton-Gundling, Kyle","7","Open","18","25","","","","","Yes",
"8448","ENGL 209","1","Active Writing","3","","Lec","TR","1330-1445","TRIB 208","Emmelhainz, Nicole","3","Open","22","25","","","","","Yes",
"8449","ENGL 210","1","Introduction to Journalism","3","","Lec","MWF","1100-1150","MCM 362","Davis, Cynthia","18","Open","7","25","","","","","",
"8450","ENGL 223","1","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 316","Brown, Nicholas","-1","Closed","20","19","","","","","Yes",
"8459","ENGL 223","10","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","FORBES 2070E","Nichols, John","0","Closed","19","19","","","","","",
"8460","ENGL 223","11","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045","MCM 262","Teekell, Anna","0","Closed","19","19","","","","","Yes",
"8461","ENGL 223","12","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","MCM 262","Rowley, Sharon","-1","Closed","20","19","","","","","",
"8462","ENGL 223","13","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","MCM 307","Cobos, April","-1","Closed","20","19","","","","","",
"8463","ENGL 223","14","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1930-2045","MCM 160","Menjivar, Cristina","-1","Closed","20","19","","","","","",
"8464","ENGL 223","15","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 357","Cobos, April","0","Closed","19","19","","","","","Yes",
"8465","ENGL 223","16","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1800-1915","MCM 210","Carney, Jason","0","Closed","19","19","","","","","Yes",
"8466","ENGL 223","17","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1930-2045","MCM 210","Carney, Jason","0","Closed","19","19","","","","","Yes",
"9275","ENGL 223","18","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045","MCM 164","Marinova, Margarita","-19","Closed","19","0","","","","","",
"9276","ENGL 223","19","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","MCM 307","Rice Weber, Tracy","-20","Closed","20","0","","","","","",
"8451","ENGL 223","2","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 316","Carney, Jason","-2","Closed","21","19","","","","","Yes",
"8452","ENGL 223","3","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 316","Hopkins, Patricia","-1","Closed","20","19","","","","","Yes",
"8453","ENGL 223","4","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","MCM 216","Bunch, Imogene","-1","Closed","20","19","","","","","Yes",
"8454","ENGL 223","5","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1100-1215","MCM 210","Hopkins, Patricia","-1","Closed","20","19","","","","","",
"8455","ENGL 223","6","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 260","Garton-Gundling, Kyle","-1","Closed","20","19","","","","","Yes",
"8456","ENGL 223","7","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 210","Hopkins, Patricia","-1","Closed","20","19","","","","","",
"8457","ENGL 223","8","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 210","Hopkins, Patricia","-1","Closed","20","19","","","","","",
"8458","ENGL 223","9","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 257","Rose, Andrew","-1","Closed","20","19","","","","","",
"8467","ENGL 250","1","Shaping Lang: Creative Writ","3","  AICE","Lec","TR","1100-1215","MCM 216","Rodden, Dan","1","Open","24","25","","","","","",
"8468","ENGL 256","1","Introduction to Film Studies","3","  AICE","Lec","TR","0930-1045","TFAC 102","Anklam, James","-1","Closed","26","25","","","","","Yes",
"8469","ENGL 304","1","WI: Creativity and Conflict","3","  AICE  WI","Lec","TR","1500-1615","MCM 262","Teekell, Anna","0","Closed","19","19","","","","","Yes",
"8470","ENGL 308","1","WI: Lit, Theory, &amp; Culture","3","  WI","Lec","TR","1330-1445","MCM 257","Marinova, Margarita","9","Open","10","19","","","","","Yes",
"8471","ENGL 309","1","WI: Creative Nonfiction","3","  WI","Lec","TR","1500-1615","MCM 364","Rodden, Dan","5","Open","14","19","","","","","Yes",
"8472","ENGL 309","2","WI: Creative Nonfiction","3","  WI","Lec","MWF","1400-1450","MCM 364","Davis, Cynthia","0","Closed","19","19","","","","","",
"8473","ENGL 315","1","Adolescent Literature","3","","Lec","MWF","1300-1350","MCM 260","Garton-Gundling, Kyle","0","Closed","25","25","","","","","",
"8474","ENGL 316","1","Children&#39;s Literature","3","","Lec","TR","0930-1045","MCM 212","Carney, Jason","0","Closed","25","25","","","","","",
"9266","ENGL 316","2","Children&#39;s Literature","3","","Lec","MWF","0900-0950","MCM 216","Carney, Jason","6","Open","19","25","","","","","",
"8476","ENGL 327","1","WI: Writing, Illness, &amp; Body","3","  WI","Lec","MWF","1100-1150","MCM 364","Menjivar, Cristina","1","Open","18","19","","","","","Yes",
"8477","ENGL 331","1","The Structure of English","3","","Lec","MWF","1100-1150","MCM 210","Filetti, Jean","7","Open","18","25","","","","","",
"8478","ENGL 332","1","Community-based Journalism","3","","Lec","MWF","1000-1050","MCM 362","Davis, Cynthia","12","Open","13","25","","","","","",
"8481","ENGL 351","1","WI: Fiction Writing","3","  WI","Lec","TR","1630-1745","MCM 364","Rodden, Dan","-1","Closed","20","19","","","","","",
"8482","ENGL 352","1","WI: Poetry Writing","3","  WI","Lec","TR","1930-2045","TRIB 208","Emmelhainz, Nicole","0","Closed","19","19","","","","","Yes",
"8483","ENGL 353","1","WI: Writing for the Profession","3","  WI","Lec","TR","1100-1215","MCM 257","Cobos, April","0","Closed","19","19","","","","","Yes",
"8484","ENGL 353","2","WI: Writing for the Profession","3","  WI","Lec","TR","1500-1615","MCM 357","Cobos, April","0","Closed","19","19","","","","","Yes",
"8485","ENGL 353","3","WI: Writing for the Profession","3","  WI","Lec","TR","1100-1215","MCM 307","Covington, Brooke","-1","Closed","20","19","","","","","Yes",
"8486","ENGL 353","4","WI: Writing for the Profession","3","  WI","Lec","TR","1800-1915","MCM 366","Cobos, April","1","Open","18","19","","","","","Yes",
"8487","ENGL 353","5","WI: Writing for the Profession","3","  WI","Lec","MWF","1400-1450","MCM 210","Filetti, Jean","0","Closed","19","19","","","","","",
"8488","ENGL 393","1","Environmental Imaginings","3","","Lec","MWF","1100-1150","MCM 310","Rose, Andrew","0","Closed","25","25","","","","","Yes",
"8489","ENGL 421","1","Shakespeare","3","","Lec","TR","1100-1215","MCM 260","Rowley, Sharon","11","Open","14","25","","","","","",
"8490","ENGL 490","1","WI: Senior Seminar","3","  WI","Lec","MW","1600-1715","MCM 160","Nichols, John","5","Open","14","19","","","","","",
"9269","ENGL 491","1","INT: Copyediting","3","","Int","","","ARR ","Salomon, David","-1","Closed","1","0","","","","","",
"8419","ENGL 521","1","Developing Elem Writers/Reader","3","","Lec","R","1700-1945","MCM 114","Mann, Dennise","3","Open","7","10","","","","","",
"8420","ENGL 522","1","Content Area Literacy","3","","Lec","T","1630-1915","MCM 310","Smith, Danielle","9","Open","9","18","","","","","",
"8421","ENGL 526","1","Teaching Writing in Secondary","3","","Lec","W","1630-1915","MCM 200B","Palencia, Virginia","3","Open","2","5","","","","","",
"8491","ENGR 121","1","Engineering Design","3","","Lec","MWF","1100-1150","LUTR 322","Ghaffari, Azad","21","Open","11","32","","","","","",
"8492","ENGR 210","1","Math Mthds-Engineers/Scientist","3","","Lec","TR","1330-1445","SERC 2291","Gerousis, Costa","-1","Closed","33","32","","","","","",
"8494","ENGR 211","2","Intro Electric Circuits/Electr","3","","Lec","TR","0930-1045","LUTR 109","Keshtkar Vanashi, Hessam","-2","Closed","26","24","","","","","",
"8495","ENGR 211L","1","Intro Electric Circ/Electr Lab","1","","Lab","R","1800-2045","LUTR 206","Keshtkar Vanashi, Hessam","16","Open","8","24","","","","","",
"8496","ENGR 211L","2","Intro Electric Circ/Electr Lab","1","","Lab","W","1500-1745","LUTR 206","Wang, Dali","8","Open","16","24","","","","","",
"8497","ENGR 213","1","Discrete Structures-Comp Appl","3","","Lec","TR","0930-1045","LUTR 322","Khan, Md Akib Zabed","20","Open","12","32","","","","","",
"8498","ENGR 213","2","Discrete Structures-Comp Appl","3","","Lec","MWF","1400-1450","LUTR 242","Roy, Ayan","0","Closed","32","32","","","","","",
"8499","ENVS 532","1","Wetlands Ecology","4","","Lec","TR","1730-1845","FORBES 2051","Whiting, Gary","5","Open","7","12","","","","","",
"8500","ENVS 532L","1","Wetlands Ecology Lab","0","","Lab","S","0800-1150","FORBES 2051","Whiting, Gary","5","Open","7","12","","","","","",
"8501","ENVS 575","1","Sem-Scientific Communication","3","","Lec","TR","1100-1215","FORBES 2043","Lattanzio, Matthew","6","Open","4","10","","","","","",
"9128","ENVS 595","1","SPC TP: Arduino for Ecologists","3","","Lec","W","1400-1650","FORBES 2088","Lattanzio, Matthew","6","Open","2","8","","","","","",
"9130","ENVS 595","2","SPC TP: Conserv of Populations","3","","Lec","W","1700-1950","FORBES 2070D","Steven, Janet","2","Open","13","15","","","","","Yes",
"8502","ENVS 690","1","Evidence-based Decsn Making","3","","Lec","TR","1600-1715","FORBES 2015","Primka, Edward","10","Open","5","15","","","","","",
"8503","ENVS 699","1","Thesis Research","1 - 6","","Ind","","","ARR ","Lattanzio, Matthew","5","Open","7","12","","","","","",
"9310","EUPH 131","1","Applied Music: Euphonium","1","","Lab","","","ARR ","Cipriano, James","-2","Closed","2","0","","","","","",
"9224","EUPH 333","1","Applied Music: Euphonium","2","","Lec","","","ARR ","Cipriano, James","-1","Closed","1","0","","","","","",
"8504","EVST 220","1","Intro to Environmental Studies","3","","Lec","MWF","1400-1450","LUTR 170","Loy, Christopher","0","Closed","24","24","","","","","",
"8505","FINC 300","1","Managerial Finance","3","","Lec","MW","1800-1915","LUTR 142","Cagle, Andrew","13","Open","17","30","","","","","",
"8513","FINC 324","1","Principles of Investment","3","","Lec","TR","1330-1445","LUTR 109","Ji, Xiuqing","4","Open","20","24","","","","","",
"8509","FINC 422","1","Intermediate Corporate Finance","3","","Lec","TR","0930-1045","SERC 2296","Hall, Thomas","-7","Closed","42","35","","","","","",
"8510","FINC 422","2","Intermediate Corporate Finance","3","","Lec","TR","1330-1445","SERC 2289","Hall, Thomas","4","Open","26","30","","","","","",
"8507","FINC 425","1","Risk Management","3","","Lec","MWF","1100-1150","SERC 2296","Chen, Xian","-2","Closed","32","30","","","","","",
