CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,Enrolled,Capacity,Reserved,Reserved Available,Unreserved,Unreserved Available,Low Cost Textbook,
"9306","FNAR 491","4","PRT:Torggler Curatorial Intern","3","","Pra","","","ARR ","Erhardt, Michelle","-1","Closed","1","0","","","","","",
"8579","FREN 101","1R","Beginning French I","3","","Lec","MWF","0800-0850","MCM 360","Siewe Seuchie, Patricia","2","Open","20","22","","","","","",
"8580","FREN 101","2R","Beginning French I","3","","Lec","MWF","0900-0950","MCM 360","Siewe Seuchie, Patricia","-1","Closed","23","22","","","","","",
"8581","FREN 200","1R","Eff Comm in French","3","  LLFL","Lec","MWF","1200-1250","MCM 212","Siewe Seuchie, Patricia","1","Open","21","22","","","","","",
"8582","FREN 200","2R","Eff Comm in French","3","  LLFL","Lec","MW","1800-1915","MCM 162","Ramage, Tristan","7","Open","15","22","","","","","",
"8583","FREN 200","3R","Eff Comm in French","3","  LLFL","Lec","MWF","1100-1150","MCM 212","Siewe Seuchie, Patricia","6","Open","16","22","","","","","",
"8584","FREN 201","1R","Intermediate French I","3","  LLFL","Lec","MWF","1000-1050","MCM 207","Mulryan, Michael","6","Open","16","22","","","","","",
"8585","FREN 308","1R","Conversation via Cinema","3","  LLFL","Lec","TR","1100-1215","MCM 364","Larson, Sharon","4","Open","15","19","","","","","",
"8586","FREN 351","1","The Early Modern Era","3","  LLFL","Lec","MWF","1300-1350","MCM 357","Mulryan, Michael","11","Open","8","19","","","","","",
"8324","GEOG 210","1","Intro to Human Geography","3","","Lec","TR","1330-1445","MCM 260","Chapman, Thomas","1","Open","18","19","","","","","Yes",
"8325","GEOG 210","2","Intro to Human Geography","3","","Lec","TR","1500-1615","MCM 366","Chapman, Thomas","1","Open","18","19","","","","","Yes",
"8326","GEOG 211","1M","Geog of Human-Enviro Interact","3","  AINW","Lec","MWF","1000-1050","MCM 101","Finn, John","0","Closed","120","120","","","","","",
"8327","GEOG 325","1","Food and Society","3","  AIGM","Lec","MWF","1500-1550","LUTR 170","Timmer, Andria","0","Closed","10","10","","","","","",
"9125","GEOG 349","1","Mapping &amp; Geovisualization","3","","Lec","MW","1800-1915","LUTR 157","White, Shannon","5","Open","14","19","","","","","",
"8329","GERM 101","1R","Beginning German I","3","","Lec","MWF","0900-0950","MCM 357","Castle, Jeffrey","6","Open","16","22","","","","","",
"8330","GERM 101","2R","Beginning German I","3","","Lec","MWF","1000-1050","MCM 357","Castle, Jeffrey","4","Open","18","22","","","","","",
"8331","GERM 101","3R","Beginning German I","3","","Lec","MWF","1200-1250","MCM 307","Castle, Jeffrey","0","Closed","22","22","","","","","",
"8332","GERM 200","1","Effective Comm in German","3","  LLFL","Lec","MWF","0900-0950","MCM 164","Deiulio, Laura","-1","Closed","23","22","","","","","",
"8334","GERM 200","2M","Effective Comm in German","3","  LLFL","Lec","MW","1600-1715","MCM 314","Seltzer, Karis","7","Open","15","22","","","","","",
"8335","GERM 200","3R","Effective Comm in German","3","  LLFL","Lec","MW","1800-1915","MCM 314","Seltzer, Karis","8","Open","14","22","","","","","",
"8336","GERM 301","1R","Grammar and Composition","3","  LLFL","Lec","MWF","1200-1250","MCM 164","Deiulio, Laura","8","Open","11","19","","","","","",
"9275","GERM 399","1","IND ST: Lit of Weimar Republic","3","  LLFL","Ind","W","1300-1350","MCM 200D","Deiulio, Laura","-6","Closed","6","0","","","","","",
"8337","GREK 201","1","Intermediate Greek I","3","  LLFL","Lec","TR","1330-1445","MCM 200D","Padilla, Mark","12","Open","6","18","","","","","Yes",
"9122","HEAL 202","1","Introduction to Public Health","3","","Lec","TR","1100-1215","LUTR 139","Veksler, Alice","0","Closed","19","19","","","","","",
"8338","HIST 111","1","Ancient and Medieval World","3","  AIGM","Lec","MWF","1400-1450","MCM 162","Cartwright, Charlotte","2","Open","25","27","","","","","Yes",
"8339","HIST 111","2M","Ancient and Medieval World","3","  AIGM","Lec","TR","1500-1615","MCM 360","Santoro, Anthony","6","Open","21","27","","","","","Yes",
"8340","HIST 111","3M","Ancient and Medieval World","3","  AIGM","Lec","TR","1630-1745","MCM 360","Santoro, Anthony","3","Open","24","27","","","","","Yes",
"8341","HIST 111","4","Ancient and Medieval World","3","  AIGM","Lec","MWF","0900-0950","MCM 160","Stokes, Brian","-1","Closed","28","27","","","","","Yes",
"8342","HIST 112","1M","The Modern World","3","  AIGM","Lec","MWF","1000-1050","MCM 360","Connell, William","0","Closed","27","27","","","","","Yes",
"8343","HIST 112","2M","The Modern World","3","  AIGM","Lec","TR","1500-1615","MCM 162","Xu, Xiaoqun","0","Closed","27","27","","","","","Yes",
"8344","HIST 112","3M","The Modern World","3","  AIGM","Lec","TR","1330-1445","MCM 162","Xu, Xiaoqun","2","Open","25","27","","","","","Yes",
"8346","HIST 112","5C","The Modern World","3","  AIGM","Lec","MWF","0900-0950","MCM 362","Harshman, Deirdre","1","Open","26","27","","","","","Yes",
"8347","HIST 112","6R","The Modern World","3","  AIGM","Lec","MWF","1000-1050","MCM 362","Harshman, Deirdre","1","Open","26","27","","","","","Yes",
"8348","HIST 121","1","Early America to the Civil War","3","  AIDE","Lec","MWF","0900-0950","MCM 210","Hamilton, Phillip","0","Closed","27","27","","","","","Yes",
"8349","HIST 121","2","Early America to the Civil War","3","  AIDE","Lec","MWF","1000-1050","MCM 210","Hamilton, Phillip","1","Open","26","27","","","","","Yes",
"8350","HIST 121","3","Early America to the Civil War","3","  AIDE","Lec","MWF","1200-1250","MCM 216","Wood, Elizabeth","2","Open","25","27","","","","","Yes",
"8351","HIST 121","4C","Early America to the Civil War","3","  AIDE","Lec","TR","0930-1045","FERG 207","Harshman, Matthew","1","Open","26","27","","","","","Yes",
"8352","HIST 121","5","Early America to the Civil War","3","  AIDE","Lec","TR","1100-1215","FERG 207","Harshman, Matthew","1","Open","26","27","","","","","Yes",
"8353","HIST 121","6C","Early America to the Civil War","3","  AIDE","Lec","MW","1800-1915","MCM 310","Allegro, James","0","Closed","27","27","","","","","Yes",
"9254","HIST 121","7","Early America to the Civil War","3","  AIDE","Lec","TR","1500-1615","FERG 201","Harshman, Matthew","0","Closed","25","25","","","","","",
"8354","HIST 122","1","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","1000-1050","MCM 312","Stokes, Brian","0","Closed","27","27","","","","","Yes",
"8355","HIST 122","2M","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","TR","0930-1045","MCM 312","Puaca, Laura","0","Closed","27","27","","","","","Yes",
"8356","HIST 122","3","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","TR","1500-1615","MCM 362","Allison, James","2","Open","25","27","","","","","Yes",
"8357","HIST 122","4","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","1100-1150","MCM 312","Stokes, Brian","2","Open","25","27","","","","","Yes",
"8358","HIST 122","5M","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","TR","1100-1215","MCM 312","Puaca, Laura","0","Closed","27","27","","","","","Yes",
"8359","HIST 122","6M","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","TR","1330-1445","MCM 362","Allison, James","1","Open","26","27","","","","","Yes",
"8360","HIST 212","1","Viva Zapata! Rev &amp; Peop Lat Am","3","  AIGM","Lec","MWF","1100-1150","MCM 360","Connell, William","5","Open","22","27","","","","","",
"8361","HIST 213","1","Greek &amp; Roman Warfare","3","  AIWT","Lec","TR","1330-1445","MCM 212","Kreiner, Jared","1","Open","26","27","","","","","Yes",
"8362","HIST 214","1","The Black Death","3","  AIWT","Lec","MWF","1100-1150","MCM 162","Cartwright, Charlotte","5","Open","22","27","","","","","Yes",
"8363","HIST 214","2M","The Black Death","3","  AIWT","Lec","MWF","1200-1250","MCM 162","Cartwright, Charlotte","2","Open","25","27","","","","","Yes",
"8365","HIST 217","1M","Social History of American Law","3","  AIDE","Lec","MW","1600-1715","MCM 310","Allegro, James","1","Open","26","27","","","","","Yes",
"8366","HIST 300","1","WI: Hist Mthd, Histor &amp; Career","3","  WI","Lec","MWF","1200-1250","MCM 300B","Puaca, Brian","0","Closed","12","12","","","","","Yes",
"8367","HIST 300","2","WI: Hist Mthd, Histor &amp; Career","3","  WI","Lec","MWF","1300-1350","MCM 300B","Puaca, Brian","1","Open","11","12","","","","","Yes",
"8368","HIST 301","1","The Ancient Greeks","3","","Lec","TR","0930-1045","MCM 357","Hyland, John","2","Open","17","19","","","","","",
"8369","HIST 305","1","Hist Gender &amp; Sexuality in US","3","","Lec","TR","1330-1445","MCM 312","Puaca, Laura","0","Closed","19","19","","","","","",
"8370","HIST 317","1","Europe Since 1945","3","","Lec","MW","1600-1715","MCM 262","Puaca, Brian","0","Closed","19","19","","","","","",
"8371","HIST 321","1","Soviet History and Beyond","3","","Lec","MWF","1100-1150","MCM 362","Harshman, Deirdre","1","Open","18","19","","","","","",
"8372","HIST 327","1","History on Film","3","","Lec","W","1800-2100","MCM 114","Santoro, Anthony","6","Open","13","19","","","","","",
"8373","HIST 355","1","Civil War and Reconstruction","3","","Lec","MWF","1200-1250","MCM 207","Hamilton, Phillip","-1","Closed","19","18","","","","","",
"8374","HIST 364","1","History of Brazil","3","","Lec","MWF","1300-1350","MCM 316","Connell, William","0","Closed","19","19","","","","","",
"8376","HIST 396","1","African American Women’s Hist","3","","Lec","MWF","1400-1450","MCM 160","Wood, Elizabeth","0","Closed","19","19","","","","","",
"8377","HIST 405","1","Law &amp; Justice in Chinese Hist","3","","Lec","TR","1100-1215","MCM 200D","Xu, Xiaoqun","3","Open","12","15","","","","","",
"8378","HIST 408","1","The Crusades","3","","Lec","MW","1600-1715","MCM 316","Cartwright, Charlotte","6","Open","9","15","","","","","",
"8379","HIST 443","1","American Popular Culture","3","","Lec","MWF","1300-1350","MCM 314","Falk, Andrew","-10","Closed","10","0","","","","","",
"8380","HIST 490","1","WI: Senior Seminar","3","  WI","Lec","T","1800-2045","MCM 312","Allison, James","0","Closed","15","15","","","","","Yes",
"9164","HIST 499","1","IND ST: Medieval Religious Wom","3","","Ind","R","1500-1700","MCM 300B","Cartwright, Charlotte","-1","Closed","1","0","","","","","",
"8381","HIST 510","1","The Amer Historian as Teacher","3","","Lec","M","1600-1845","MCM 212","Wood, Elizabeth","11","Open","4","15","","","","","",
"8382","HIST 570","1","Mthds-Teach/Assess Soc Studies","3","","Lec","W","1600-1845","MCM 212","Wood, Elizabeth","8","Open","7","15","","","","","Yes",
"9038","HONR 010","1C","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","5","Open","44","49","","","","","",
"9039","HONR 010","2C","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","18","Open","31","49","","","","","",
"9040","HONR 010","3C","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","22","Open","27","49","","","","","",
"9041","HONR 020","1","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","2","Open","47","49","","","","","",
"9042","HONR 020","2","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","5","Open","44","49","","","","","",
"9043","HONR 020","3","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","21","Open","28","49","","","","","",
"8587","HONR 030","1","Third Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed","49","49","","","","","",
"8588","HONR 030","2","Third Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","16","Open","33","49","","","","","",
"8589","HONR 030","3","Third Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","36","Open","13","49","","","","","",
"8590","HONR 040","1","Fourth Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed","49","49","","","","","",
"8591","HONR 040","2","Fourth Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","18","Open","31","49","","","","","",
"8592","HONR 040","3","Fourth Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","34","Open","15","49","","","","","",
"8593","HONR 100","1C","Early Field Experience Educatn","3","  HON","Lec","MWF","1100-1150","LUTR 131","Kuster, George","-1","Closed","16","15","","","","","",
"8594","HONR 100","2C","The Rhetorics of Expertise","3","  HON","Lec","TR","1100-1215","LUTR 137","Sery, Joseph","0","Closed","15","15","","","","","",
"8595","HONR 100","3C","Science with Conscience","3","  HON","Lec","MWF","1000-1050","FORBES 2070E","Burke, Russell","0","Closed","15","15","","","","","",
"8596","HONR 100","4C","Myth Matters","3","  HON","Lec","MWF","1400-1450","MCM 314","Thompson, John","0","Closed","15","15","","","","","",
"8597","HONR 100","5C","Indigenous People","3","  HON","Lec","MWF","1000-1050","LUTR 131","Loy, Christopher","2","Open","13","15","","","","","",
"9062","HONR 100","6C","History Detectives","3","  HON","Lec","TR","1500-1615","FERG 221","Gillman, Denise","1","Open","14","15","","","","","",
"9192","HONR 100","8C"," Intellectual in Society","3","  HON","Lec","TR","1100-1215","MCM 200B","Sakal, Vered","0","Closed","15","15","","","","","",
"8598","HONR 310","1","Jungian Archetypes","3","  HON","Lec","TR","1800-1915","TRIB 1210","Salomon, David","4","Open","15","19","","","","","",
"8599","HONR 310","2","Frederick Douglass","3","  HON","Lec","MW","1600-1715","MCM 307","Lynerd, Benjamin","-2","Closed","21","19","","","","","",
"9052","HONR 310","3","Naturalism Across Disciplines","3","  HON","Lec","TR","0930-1045","MCM 207","Larson, Sharon","1","Open","18","19","","","","","",
"8601","HONR 310","4","Mindreaders","3","  HON","Lec","TR","0930-1045","FORBES 2070D","Guajardo, Nicole","0","Closed","19","19","","","","","",
"8602","HONR 310","5","The Science of Evil","3","  HON","Lec","MWF","1100-1150","FORBES 3014","Dow, Gayle","-1","Closed","20","19","","","","","",
"9056","HONR 310","6","Journey &amp; Meaning Making","3","  HON","Lec","TR","1630-1745","MCM 164","Redick, Kip","4","Open","15","19","","","","","",
"9063","HONR 310","8","The Ethics of Economics","3","  HON","Lec","TR","1330-1445","TRIB 1213","Underwood, Lori","3","Open","16","19","","","","","",
"9319","HONR 381","1","Major-Related Indpdnt Study","0","  HON","Ind","","","ARR ","Paul, Jay","1","Open","4","5","","","","","",
"8603","HONR 382","1","HNRS: Civic Engagement","0 - 3","  HON","Pra","","","ARR ","Paul, Jay","2","Open","47","49","","","","","",
"8604","HONR 382","2","HNRS: Civic Engagement","0 - 3","  HON","Pra","","","ARR ","Paul, Jay","24","Open","25","49","","","","","",
"8605","HONR 383","1","HNRS: Study Abroad","0 - 3","  HON","Lec","","","ARR ","Paul, Jay","37","Open","12","49","","","","","",
"8606","HONR 383","2","HNRS: Study Abroad","0 - 3","  HON","Lec","","","ARR ","Paul, Jay","6","Open","43","49","","","","","",
"8607","HONR 484","1","Honors Portfolio","1","  HON","Ind","","","ARR ","Paul, Jay","32","Open","17","49","","","","","",
"8608","HONR 490","1","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","TR","0930-1045","TRIB 208","Paul, Jay","1","Open","18","19","","","","","",
"8609","HONR 490","2","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","TR","1330-1445","TRIB 1210","Paul, Jay","5","Open","14","19","","","","","",
"9095","HONR 490","3","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","TR","1100-1215","TRIB 1210","Timani, Hussam","1","Open","18","19","","","","","",
"8404","IDST 210","1","Childhood Study: Hist, Lit, Ed","3","","Lec","TR","0930-1045","LUTR 167","Dinsmore, Brooke","0","Closed","24","24","","","","","",
"8406","IDST 250","1","Intro Civic Engmnt &amp; Soc Just","3","","Lec","TR","1330-1445","MCM 360","Covington, Brooke","7","Open","18","25","","","","","",
"8405","IDST 255","1","Intro Women, Gender &amp; Sexualty","3","  AIGM","Lec","TR","0930-1045","LUTR 131","Palmer, Seth","0","Closed","19","19","","","","","",
"8408","IDST 255","2","Intro Women, Gender &amp; Sexualty","3","  AIGM","Lec","TR","1330-1445","FERG 221","Larson, Sharon","0","Closed","19","19","","","","","",
"8409","IDST 265","1M","Intro-Mid Eastrn/N Afr studies","3","  AIGM","Lec","MWF","1400-1450","MCM 360","Obeid, Diana","1","Open","23","24","","","","","",
"8410","IDST 267","1M","Intro - Latin American Studies","3","  AIGM","Lec","TR","0930-1045","MCM 366","Finley, Sarah","0","Closed","24","24","","","","","Yes",
"8407","IDST 277","1","Intro to Museum Studies","3","","Lec","MW","1800-1915","TFAC 205","Abrams, Felicia","8","Open","17","25","","","","","",
"9246","IDST 490","1","IDST Capstone Project","3","","Ind","","","ARR ","Loy, Christopher","-3","Closed","3","0","","","","","",
"8611","ITAL 101","1R","Beginning Italian I","3","","Lec","TR","1330-1445","MCM 262","O&#39;Neal, Antonella","5","Open","17","22","","","","","",
"8612","ITAL 101","2R","Beginning Italian I","3","","Lec","TR","1500-1615","MCM 262","O&#39;Neal, Antonella","4","Open","18","22","","","","","",
"8613","ITAL 201","1","Intermediate Italian I","3","  LLFL","Lec","TR","1100-1215","MCM 216","O&#39;Neal, Antonella","-5","Closed","27","22","","","","","",
"8614","LATN 101","1R","Beginning Latin I","3","","Lec","MWF","1200-1250","MCM 210","Pollio, David","1","Open","21","22","","","","","",
"8615","LATN 101","2R","Beginning Latin I","3","","Lec","MWF","1000-1050","MCM 212","Pollio, David","0","Closed","22","22","","","","","",
"8616","LATN 200","1","Latin and Its Living Legacy","3","  LLFL","Lec","MWF","1300-1350","MCM 364","Buszard, Bradley","9","Open","13","22","","","","","",
"8617","LATN 200","2M","Latin and Its Living Legacy","3","  LLFL","Lec","MWF","1400-1450","MCM 364","Buszard, Bradley","11","Open","11","22","","","","","",
"8618","LATN 200","3R","Latin and Its Living Legacy","3","  LLFL","Lec","TR","1500-1615","MCM 212","Kreiner, Jared","3","Open","19","22","","","","","",
"8619","LATN 303","1","Roman Orators","3","  LLFL","Lec","MWF","1100-1150","MCM 216","Buszard, Bradley","13","Open","2","15","","","","","Yes",
"8620","LATN 403","1","Roman Orators","3","  LLFL","Lec","MWF","1100-1150","MCM 216","Buszard, Bradley","1","Open","2","3","","","","","Yes",
"9084","LDSP 210","10C","Self, Group, and Leadership","3","","Lec","TR","1800-1915","LUTR 264","Carrico, Victoria","1","Open","24","25","","","","","Yes",
"9085","LDSP 210","11F","Self, Group, and Leadership","3","","Lec","TR","1630-1745","MCM 262","Cavallari, Elizabeth","2","Open","22","24","","","","","Yes",
"9086","LDSP 210","12C","Self, Group, and Leadership","3","","Lec","TR","0800-0915","MCM 207","Stewart, Jessica","2","Open","22","24","","","","","Yes",
"9087","LDSP 210","13C","Self, Group, and Leadership","3","","Lec","TR","0930-1045","MCM 210","Stewart, Jessica","0","Closed","25","25","","","","","Yes",
"9088","LDSP 210","14F","Self, Group, and Leadership","3","","Lec","M","1800-2100","LUTR 170","Lewis, Stephen","5","Open","20","25","","","","","Yes",
"9089","LDSP 210","15F","Self, Group, and Leadership","3","","Lec","TR","0930-1045","TRIB 1210","Camaioni, Molly","2","Open","17","19","","","","","Yes",
"9090","LDSP 210","16C","Self, Group, and Leadership","3","","Lec","TR","1100-1215","TRIB 208","Camaioni, Molly","1","Open","22","23","","","","","Yes",
"9193","LDSP 210","16F","Self, Group, and Leadership","3","","Lec","MWF","1100-1150","FERG 201","Lee, Elizabeth","1","Open","24","25","","","","","Yes",
"9091","LDSP 210","17C","Self, Group, and Leadership","3","","Lec","TR","1500-1615","TRIB 208","Camaioni, Molly","0","Closed","24","24","","","","","Yes",
"9092","LDSP 210","18C","Self, Group, and Leadership","3","","Lec","MWF","1300-1350","MCM 114","Callahan, Kathleen","0","Closed","21","21","","","","","Yes",
"8621","LDSP 210","1C","Self, Group, and Leadership","3","","Lec","MWF","1400-1450","MCM 312","Callahan, Kathleen","1","Open","23","24","","","","","Yes",
"8622","LDSP 210","2C","Self, Group, and Leadership","3","","Lec","TR","1800-1915","LUTR 137","Dillon, Tyler","2","Open","23","25","","","","","Yes",
"8623","LDSP 210","3C","Self, Group, and Leadership","3","","Lec","MW; MW","1600-1715; 1600-1715","LUTR 142; LUTR 139","Hench, Jessica","1","Open","23","24","","","","","Yes",
"8624","LDSP 210","4F","Self, Group, and Leadership","3","","Lec","MW; MW","1800-1915; 1800-1915","TRIB 170; LUTR 142","Hench, Jessica","1","Open","21","22","","","","","Yes",
"8625","LDSP 210","5C","Self, Group, and Leadership","3","","Lec","TR","1100-1215","TRIB 1213","Chace, Sarah","2","Open","16","18","","","","","Yes",
"8626","LDSP 210","6C","Self, Group, and Leadership","3","","Lec","MWF","1000-1050","FORBES 3014","Lee, Elizabeth","0","Closed","25","25","","","","","Yes",
"8627","LDSP 210","7C","Self, Group, and Leadership","3","","Lec","TR","1930-2045","LUTR 264","Reddy, William","4","Open","21","25","","","","","Yes",
"8628","LDSP 210","8F","Self, Group, and Leadership","3","","Lec","TR","1800-1915","MCM 362","Cavallari, Elizabeth","-1","Closed","26","25","","","","","Yes",
"8630","LDSP 320","1","Leadership Through the Ages","3","","Lec","MWF","0900-0950","TRIB 208","Tian, Qingyan","0","Closed","26","26","","","","","Yes",
"8631","LDSP 320","2","Leadership Through the Ages","3","","Lec","MWF","1000-1050","TRIB 208","Tian, Qingyan","-2","Closed","21","19","","","","","Yes",
"8632","LDSP 330","1","Cross-Cultural Leadership","3","AIGM","Lec","MWF","1200-1250","TRIB 208","Tian, Qingyan","0","Closed","25","25","","","","","Yes",
"8633","LDSP 330","2","Cross-Cultural Leadership","3","AIGM","Lec","MWF","1300-1350","TRIB 208","Tian, Qingyan","0","Closed","19","19","","","","","Yes",
"8634","LDSP 337","1","Higher Education Leadership","3","","Lec","MW","1600-1715","LUTR 137","Callahan, Kathleen","1","Open","25","26","","","","","Yes",
"8635","LDSP 338","1","Leading Adaptive Change","3","","Lec","M","1800-2100","LUTR 242","Hunter, Lacey Grey","3","Open","21","24","","","","","Yes",
"8636","LDSP 338","2","Leading Adaptive Change","3","","Lec","TR","1630-1745","LUTR 347","Hench, Jessica","-2","Closed","26","24","","","","","Yes",
"8637","LDSP 338","3","Leading Adaptive Change","3","","Lec","TR","1800-1915","LUTR 347","Hench, Jessica","1","Open","22","23","","","","","Yes",
"8638","LDSP 350","1","Leadership in Sport","3","","Lec","TR","1100-1215","LUTR 269","Shollen, S.","0","Closed","26","26","","","","","",
"8640","LDSP 370","1","Leading in Healthcare Industry","3","","Lec","W","1800-2100","LUTR 170","Camaioni, Molly","1","Open","25","26","","","","","",
"8641","LDSP 371","1","WI: LDSP Internship Practicum","3","  WI","Lec","TR","1500-1615","MCM 200B","Callahan, Kathleen","6","Open","9","15","","","","","",
"9172","LDSP 380","1","Women and Leadership","3","","Lec","TR","1330-1445","MCM 300B","Callahan, Kathleen","8","Open","9","17","","","","","",
"9322","LDSP 399","1","IND ST: Courageous Followershp","3","","Ind","","","ARR ","Throupe, Lori","-1","Closed","1","0","","","","","",
"8642","LDSP 442","1","Values &amp; Ethics in Leadership","3","","Lec","TR","0930-1045","MCM 307","Throupe, Lori","1","Open","21","22","","","","","Yes",
"8643","LDSP 442","2","Values &amp; Ethics in Leadership","3","","Lec","TR","1330-1445","MCM 307","Throupe, Lori","0","Closed","22","22","","","","","Yes",
"8644","LDSP 442","3","Values &amp; Ethics in Leadership","3","","Lec","MWF","0900-0950","LUTR 137","Cusher, Brent","-5","Closed","27","22","","","","","Yes",
"8645","LDSP 442","4","Values &amp; Ethics in Leadership","3","","Lec","MWF","1000-1050","LUTR 137","Cusher, Brent","0","Closed","20","20","","","","","Yes",
"8646","LDSP 442","5","Values &amp; Ethics in Leadership","3","","Lec","TR","1330-1445","MCM 200C","Chace, Sarah","0","Closed","12","12","","","","","Yes",
"8647","LDSP 442","6","Values &amp; Ethics in Leadership","3","","Lec","TR","1630-1745","LUTR 137","Chace, Sarah","1","Open","21","22","","","","","Yes",
"8648","MATH 115","1M","Contemporary Mathematics","3","  LLFM","Lec","TR","0800-0915","LUTR 372","Williams, Marla","9","Open","30","39","","","","","",
"8649","MATH 115","2M","Contemporary Mathematics","3","  LLFM","Lec","TR","1100-1215","LUTR 372","Williams, Marla","4","Open","35","39","","","","","",
"8650","MATH 120","1","The Saga of Mathematics","3","  LLFM","Lec","TR","0930-1045","LUTR 264","Lenhart, Sara","-10","Closed","35","25","","","","","Yes",
"9281","MATH 125","1","Elementary Statistics","3","  LLFM","Lec","MWF","1000-1050","LUTR 376","Kuster, George","2","Open","46","48","","","","","",
"8662","MATH 125","10M","Elementary Statistics","3","  LLFM","Lec","TR","1330-1445","LUTR 376","Martin, James","3","Open","45","48","","","","","",
"8663","MATH 125","11M","Elementary Statistics","3","  LLFM","Lec","TR","1630-1745","LUTR 372","Frazier, Shawn","8","Open","40","48","","","","","",
"8651","MATH 125","1M","Elementary Statistics","3","  LLFM","Lec","MWF","0800-0850","LUTR 372","Carpenter, Ryan","1","Open","47","48","","","","","",
"8652","MATH 125","2M","Elementary Statistics","3","  LLFM","Lec","MWF","0900-0950","LUTR 372","Carpenter, Ryan","2","Open","46","48","","","","","",
"8653","MATH 125","3M","Elementary Statistics","3","  LLFM","Lec","MWF","1000-1050","LUTR 372","Fogarty, Neville","3","Open","45","48","","","","","",
"8656","MATH 125","4","Elementary Statistics","3","  LLFM","Lec","MWF","1100-1150","LUTR 372","Fogarty, Neville","2","Open","46","48","","","","","",
"8657","MATH 125","5M","Elementary Statistics","3","  LLFM","Lec","MWF","1200-1250","LUTR 372","Bradie, Brian","4","Open","44","48","","","","","",
"8658","MATH 125","6","Elementary Statistics","3","  LLFM","Lec","MWF","1400-1450","LUTR 372","Kelly, James","1","Open","47","48","","","","","",
"8659","MATH 125","7M","Elementary Statistics","3","  LLFM","Lec","MW","1600-1715","LUTR 372","Smith, Gerard","1","Open","47","48","","","","","",
"8660","MATH 125","8M","Elementary Statistics","3","  LLFM","Lec","MW","1600-1715","LUTR 121","Perry, James","5","Open","94","99","","","","","",
"8661","MATH 125","9","Elementary Statistics","3","  LLFM","Lec","TR","0930-1045","LUTR 372","Martin, James","2","Open","46","48","","","","","",
"8664","MATH 127","1M","Elementary Cryptography","3","  LLFM","Lec","MWF","0900-0950","LUTR 269","Kennedy, Christopher","5","Open","20","25","","","","","",
"8665","MATH 130","1","Adv Algebra &amp; Trigonometry","3","  LLFM","Lec","MWF; MWF","0800-0850; 0800-0850","LUTR 142; MCM 101","McMorris, David","6","Open","29","35","","","","","",
"8666","MATH 130","2","Adv Algebra &amp; Trigonometry","3","  LLFM","Lec","MWF; MWF","0900-0950; 0900-0950","LUTR 142; FORBES 2070A","McMorris, David","5","Open","30","35","","","","","",
"8667","MATH 130","3","Adv Algebra &amp; Trigonometry","3","  LLFM","Lec","MWF","1100-1150","LUTR 170","Williams, Marla","3","Open","32","35","","","","","",
"8668","MATH 130","4","Adv Algebra &amp; Trigonometry","3","  LLFM","Lec","MWF","1200-1250","MCM 312","Chen, Hongwei","7","Open","28","35","","","","","",
"8669","MATH 130","5","Adv Algebra &amp; Trigonometry","3","  LLFM","Lec","MWF","1300-1350","MCM 160","Chen, Hongwei","12","Open","23","35","","","","","",
"9282","MATH 130","6","Adv Algebra &amp; Trigonometry","3","  LLFM","Lec","TR","1330-1445","LUTR 105","Lenhart, Sara","2","Open","28","30","","","","","",
"8670","MATH 130","6M","Adv Algebra &amp; Trigonometry","3","  LLFM","Lec","TR","0800-0915","LUTR 264","Lenhart, Sara","0","Closed","35","35","","","","","",
"8671","MATH 130","7C","Adv Algebra &amp; Trigonometry","3","  LLFM","Lec","TR","0930-1045","FORBES 3014","Perry, James","6","Open","26","32","","","","","",
"8672","MATH 131","1M","Math for the Life Sciences","3","  LLFM","Lec","MWF","1300-1350","LUTR 372","Bradie, Brian","0","Closed","25","25","","","","","Yes",
"8673","MATH 132","1M","Concepts for Calculus","3","  LLFM","Lec","MWF","0800-0850","LUTR 376","Martin, James","10","Open","25","35","","","","","",
