CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,Enrolled,Capacity,Reserved,Reserved Available,Unreserved,Unreserved Available,Low Cost Textbook,
"8469","HIST 122","4","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","1300-1350","MCM 162","Stokes, Brian","1","Open","23","24","","","","","Yes",
"8470","HIST 210","1","History of Virginia","3","  AIDE","Lec","MWF","0900-0950","MCM 160","Hamilton, Phillip","0","Closed","24","24","","","","","Yes",
"8471","HIST 210","2","History of Virginia","3","  AIDE","Lec","MWF","1000-1050","MCM 160","Hamilton, Phillip","2","Open","22","24","","","","","Yes",
"8472","HIST 212","1","Viva Zapata! Rev &amp; Peop Lat Am","3","  AIGM","Lec","MWF","1100-1150","MCM 160","Connell, William","5","Open","19","24","","","","","Yes",
"8473","HIST 213","1","Greek &amp; Roman Warfare","3","  AIWT","Lec","TR","0930-1045","MCM 310","Hyland, John","-1","Closed","25","24","","","","","Yes",
"8474","HIST 213","2","Greek &amp; Roman Warfare","3","  AIWT","Lec","TR","1100-1215","MCM 310","Hyland, John","0","Closed","24","24","","","","","Yes",
"8475","HIST 217","1","Social History of American Law","3","  AIDE","Lec","MW","1600-1715","MCM 310","Allegro, James","0","Closed","19","19","","","","","Yes",
"9073","HIST 295","1","SPC TP: Hitchcock &amp; Humanities","3","","Lec","MW","1600-1715","MCM 114","Falk, Andrew; Nichols, John; Padilla, Mark","3","Open","7","10","","","","","",
"9156","HIST 295","2","SPC TP: NYC Museum Experience","1","","Lec","","","ARR ","Salomon, David; Falk, Andrew","-5","Closed","5","0","","","","","",
"9247","HIST 299","1","IND ST: Race, Mem &amp; Civ Right","1","","Ind","","","ARR ","Puaca, Laura","-1","Closed","1","0","","","","","",
"8476","HIST 300","1","WI: Hist Mthd, Histor &amp; Career","3","  WI","Lec","TR","0930-1045","MCM 316","Allison, James","0","Closed","12","12","","","","","Yes",
"8477","HIST 300","2","WI: Hist Mthd, Histor &amp; Career","3","  WI","Lec","TR","1100-1215","MCM 316","Allison, James","2","Open","10","12","","","","","Yes",
"8478","HIST 308","1","Tudor Britain","3","","Lec","MW","1600-1715","MCM 357","Cartwright, Charlotte","1","Open","18","19","","","","","Yes",
"8479","HIST 339","1","Hist of Propaganda: Film Study","3","","Lec","W","1800-2100","MCM 101","Santoro, Anthony","3","Open","16","19","","","","","Yes",
"8480","HIST 343","1","Global Environmental History","3","","Lec","TR","1330-1445","MCM 101","Allison, James","0","Closed","19","19","","","","","Yes",
"8481","HIST 347","1","Atlntc Wrld Encountr 1400-1700","3","","Lec","MWF","1300-1350","MCM 216","Connell, William","2","Open","17","19","","","","","Yes",
"8482","HIST 348","1","Intro-Historical Archaeology","3","","Lec","F","1400-1700","MCM 162","Outlaw, Alain","1","Open","14","15","","","","","Yes",
"8483","HIST 351","1","American Military History","3","","Lec","MWF","1000-1050","MCM 162","Falk, Andrew","-1","Closed","19","18","","","","","Yes",
"8484","HIST 383","1","Filthy Paris: Sex, Health &amp; Hy","3","","Lec","TR","0930-1045","MCM 312","Black, Sara","-1","Closed","20","19","","","","","Yes",
"8485","HIST 388","1","The US South: Hist, Cultr &amp; Id","3","","Lec","MWF","1400-1450","MCM 364","Wood, Elizabeth","0","Closed","19","19","","","","","Yes",
"8486","HIST 403","1","Ancient Persia","3","","Lec","TR","1330-1445","MCM 200C","Hyland, John","0","Closed","18","18","","","","","Yes",
"8487","HIST 424","1","The Russian Revolutions","3","","Lec","MW","1600-1715","MCM 162","Harshman, Deirdre","1","Open","14","15","","","","","Yes",
"8488","HIST 435","1","Public History","3","","Lec","MWF","1000-1050","MCM 360","Shuck-Hall, Sheri","-1","Closed","16","15","","","","","Yes",
"8489","HIST 490","1","WI: Senior Seminar","3","  WI","Lec","M","1800-2045","MCM 307","Hamilton, Phillip","-1","Closed","13","12","","","","","Yes",
"8490","HIST 491","1","Practicum","3","","Int","MWF","0800-0850","MCM 360","Shuck-Hall, Sheri","1","Open","9","10","","","","","Yes",
"9312","HIST 499","1","IND ST: VR in Public History","3","","Ind","","","ARR ","Shuck-Hall, Sheri","-1","Closed","1","0","","","","","",
"8491","HIST 530","1","The World Historian as Teacher","3","","Lec","W","1800-2045","MCM 357","Cartwright, Charlotte","8","Open","7","15","","","","","Yes",
"8492","HONR 010","1","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","3","Open","46","49","","","","","",
"8493","HONR 010","2","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","13","Open","36","49","","","","","",
"8494","HONR 010","3","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","12","Open","37","49","","","","","",
"8495","HONR 020","1","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","3","Open","46","49","","","","","",
"8496","HONR 020","2","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","18","Open","31","49","","","","","",
"8497","HONR 020","3","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","29","Open","20","49","","","","","",
"8498","HONR 030","1","Third Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","2","Open","47","49","","","","","",
"8499","HONR 030","2","Third Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","14","Open","35","49","","","","","",
"8500","HONR 030","3","Third Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","12","Open","37","49","","","","","",
"8501","HONR 040","1","Fourth Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","43","Open","6","49","","","","","",
"8504","HONR 310","1","The Evolution of Physics","3","  HON","Lec","TR","1630-1745","FORBES 2070A","Heddle, David","8","Open","16","24","","","","","Yes",
"9059","HONR 310","11","Youth Violence","3","  HON","Lec","MW","1600-1715","FORBES 2070C","Waldron, Linda","0","Closed","24","24","","","","","Yes",
"9060","HONR 310","12","The Yoga Industrial Complex","3","  HON","Lec","TR","1330-1445","MCM 366","Stern, Danielle","6","Open","18","24","","","","","Yes",
"9092","HONR 310","13","Contextualizing Taylor Swift","3","  HON","Lec","MWF","0900-0950","FERG 210","Hamm, Chelsey","0","Closed","24","24","","","","","",
"8507","HONR 310","4","On Heresy","3","  HON","Lec","MW","1600-1715","MCM 316","Sakal, Vered","0","Closed","24","24","","","","","Yes",
"8508","HONR 310","5","Science of Evil","3","  HON","Lec","MWF","1100-1150","FERG 207","Dow, Gayle","1","Open","23","24","","","","","Yes",
"8509","HONR 310","6","Fractals &amp; Infinity","3","  HON","Lec","MWF","1000-1050","LUTR 376","Morena, Matthew","0","Closed","24","24","","","","","Yes",
"8510","HONR 310","7","Down Under, Across the Pond","3","  HON","Lec","MWF","1400-1450","MCM 362","Kirkpatrick, Andrew","1","Open","23","24","","","","","Yes",
"8511","HONR 310","8","Heroes &amp; Mystics","3","  HON","Lec","TR","1500-1615","MCM 212","Redick, Kip","3","Open","21","24","","","","","Yes",
"8512","HONR 310","9","Stem Cells &amp; Society","3","  HON","Lec","MWF","1000-1050","FORBES 2070D","Meighan, Christopher","-2","Closed","26","24","","","","","Yes",
"8513","HONR 381","1","Major-Related Indpdnt Study","0","  HON","Ind","","","ARR ","Paul, Jay","12","Open","7","19","","","","","",
"8514","HONR 382","1","HNRS: Civic Engagement","0 - 3","  HON","Pra","","","ARR ","Paul, Jay","13","Open","36","49","","","","","",
"8515","HONR 382","2","HNRS: Civic Engagement","0 - 3","  HON","Pra","","","ARR ","Paul, Jay","32","Open","17","49","","","","","",
"8516","HONR 383","1","HNRS: Study Abroad","0 - 3","  HON","Lec","","","ARR ","Paul, Jay","44","Open","5","49","","","","","",
"8517","HONR 399","1","IND ST: Environmental Educat","3","  HON","Ind","","","ARR ","Paul, Jay","-1","Closed","1","0","","","","","",
"9338","HONR 399","2","IND ST: Independent Project","3","  HON","Ind","","","ARR ","Paul, Jay","-2","Closed","2","0","","","","","",
"8518","HONR 484","1","Honors Portfolio","1","  HON","Ind","","","ARR ","Paul, Jay","0","Closed","49","49","","","","","",
"8519","HONR 484","2","Honors Portfolio","1","  HON","Ind","","","ARR ","Paul, Jay","24","Open","25","49","","","","","",
"8520","HONR 484","3","Honors Portfolio","1","  HON","Ind","","","ARR ","Paul, Jay","34","Open","15","49","","","","","",
"8521","HONR 490","1","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","MW","1600-1715","TRIB 208","Paul, Jay","7","Open","12","19","","","","","Yes",
"8522","HONR 490","2","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","TR","1330-1445","TRIB 208","Paul, Jay","-1","Closed","20","19","","","","","Yes",
"8523","HONR 490","3","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","MW","1600-1715","MCM 207","Connell, William","6","Open","13","19","","","","","Yes",
"9260","HONR 490","5","HNRS WI: Probl in Modern World","3","  HON  WI","Ind","MWF","1400-1450","TFAC 204","Paul, Jay","-5","Closed","5","0","","","","","",
"9110","HORN 432","1","Applied Music: Horn","1","","Lab","","","ARR ","Slater, Stephen","-1","Closed","1","0","","","","","",
"9193","HUMN 499","1","IND ST: Vietnamese Spiritualit","2","","Ind","","","ARR ","Salomon, David","-1","Closed","1","0","","","","","",
"8525","IDST 210","1","Childhood Study: Hist, Lit, Ed","3","","Lec","TR","1800-1915","MCM 310","Shortsleeve, Kevin","5","Open","20","25","","","","","Yes",
"9134","IDST 210","2","Childhood Study: Hist, Lit, Ed","3","","Lec","TR","1630-1745","MCM 310","Shortsleeve, Kevin","0","Closed","25","25","","","","","",
"8528","IDST 255","1","Intro Women, Gender &amp; Sexualty","3","  AIGM","Lec","TR","0930-1045","MCM 307","Puaca, Laura","1","Open","18","19","","","","","Yes",
"8529","IDST 255","2","Intro Women, Gender &amp; Sexualty","3","  AIGM","Lec","TR","1100-1215","MCM 307","Puaca, Laura","1","Open","18","19","","","","","Yes",
"9190","IDST 265","1","IND ST: Intro-Mid Eastrn/North","3","  AIGM","Ind","","","ARR ","Timani, Hussam","-1","Closed","1","0","","","","","",
"8527","IDST 377","1","Advanced Museum Studies","3","","Lec","TR","1800-1915","TRIB 1210","Salomon, David","2","Open","16","18","","","","","Yes",
"8526","IDST 470","1","Seminar in Civ Eng &amp; Soc Jus","3","","Lec","TR","1500-1615","MCM 362","Covington, Brooke","20","Open","5","25","","","","","Yes",
"8531","IDST 480","1","Capstone Global Culture &amp; Comm","3","","Lec","TR","1330-1445","FERG 220","Tweedt, Christopher","7","Open","12","19","","","","","",
"8524","IDST 490","1","EVST Capstone Project","3","","Ind","TR","1100-1215","MCM 364","Rose, Andrew","2","Open","18","20","","","","","Yes",
"9154","IDST 490","2","IDST Capstone Project","3","","Ind","","","ARR ","Loy, Christopher","-2","Closed","2","0","","","","","",
"8532","ITAL 102","1","Beginning Italian II","3","","Lec","TR","1100-1215","FERG 201","O&#39;Neal, Antonella","4","Open","15","19","","","","","",
"8533","ITAL 102","2","Beginning Italian II","3","","Lec","TR","1330-1445","FERG 201","O&#39;Neal, Antonella","7","Open","12","19","","","","","",
"8534","LATN 102","1","Beginning Latin II","3","","Lec","TR","1330-1445","MCM 307","Kreiner, Jared","2","Open","20","22","","","","","",
"8535","LATN 102","2","Beginning Latin II","3","","Lec","TR","1500-1615","MCM 307","Kreiner, Jared","5","Open","17","22","","","","","",
"8536","LATN 202","1","Intermediate Latin II","3","  LLFL","Lec","MWF","1300-1350","MCM 362","Pollio, David","10","Open","12","22","","","","","Yes",
"8537","LATN 302","1","Roman Historians","3","  LLFL","Lec","MWF","1000-1050","MCM 200D","Pollio, David","9","Open","5","14","","","","","Yes",
"8539","LDSP 240","1","Theories/Persp on Leadership","3","","Lec","TR","0800-0915","FORBES 2074","Harter, Nathan","1","Open","27","28","","","","","Yes",
"8548","LDSP 240","10","Theories/Persp on Leadership","3","","Lec","TR","1100-1215","MCM 160","Throupe, Lori","-2","Closed","28","26","","","","","Yes",
"8549","LDSP 240","11","Theories/Persp on Leadership","3","","Lec","TR","1330-1445","MCM 210","Redekop, Benjamin","0","Closed","28","28","","","","","Yes",
"8550","LDSP 240","12","Theories/Persp on Leadership","3","","Lec","TR","1630-1745","LUTR 269","Hench, Jessica","-1","Closed","29","28","","","","","Yes",
"8551","LDSP 240","13","Theories/Persp on Leadership","3","","Lec","TR","1800-1915","LUTR 269","Hench, Jessica","-1","Closed","29","28","","","","","Yes",
"8540","LDSP 240","2","Theories/Persp on Leadership","3","","Lec","TR","0930-1045","FORBES 2074","Harter, Nathan","1","Open","27","28","","","","","Yes",
"8541","LDSP 240","3","Theories/Persp on Leadership","3","","Lec","TR","1330-1445","LUTR 157","Lapke, Shalyn","2","Open","26","28","","","","","Yes",
"8542","LDSP 240","4","Theories/Persp on Leadership","3","","Lec","MW","1600-1715","LUTR 264","Callahan, Kathleen","0","Closed","28","28","","","","","Yes",
"8543","LDSP 240","5","Theories/Persp on Leadership","3","","Lec","TR","1500-1615","LUTR 372","Lapke, Shalyn","4","Open","24","28","","","","","Yes",
"8544","LDSP 240","6","Theories/Persp on Leadership","3","","Lec","MWF","1400-1450","TRIB 208","Tian, Qingyan","2","Open","24","26","","","","","Yes",
"8545","LDSP 240","7","Theories/Persp on Leadership","3","","Lec","MWF","0800-0850","LUTR 264","Byrd-Poller, Lynda","-2","Closed","30","28","","","","","Yes",
"8546","LDSP 240","8","Theories/Persp on Leadership","3","","Lec","MWF","0900-0950","LUTR 264","Byrd-Poller, Lynda","-1","Closed","29","28","","","","","Yes",
"8547","LDSP 240","9","Theories/Persp on Leadership","3","","Lec","TR","0930-1045","MCM 160","Throupe, Lori","2","Open","26","28","","","","","Yes",
"8552","LDSP 250","1","Environmental Leadership","3","","Lec","TR","1500-1615","MCM 210","Redekop, Benjamin","2","Open","17","19","","","","","Yes",
"8553","LDSP 250","2","Environmental Leadership","3","","Lec","TR","1800-1915","MCM 160","Redekop, Benjamin","1","Open","25","26","","","","","Yes",
"8554","LDSP 320","1","Leadership Through the Ages","3","","Lec","MWF","0900-0950","LUTR 269","Cusher, Brent","0","Closed","26","26","","","","","Yes",
"8555","LDSP 330","1","Cross-Cultural Leadership","3","AIGM","Lec","MWF","1000-1050","TRIB 208","Tian, Qingyan","1","Open","25","26","","","","","",
"8556","LDSP 330","2","Cross-Cultural Leadership","3","AIGM","Lec","MWF","1100-1150","TRIB 208","Tian, Qingyan","-1","Closed","27","26","","","","","Yes",
"8557","LDSP 338","1","Leading Adaptive Change","3","","Lec","M","1800-2100","FORBES 2070C","Hunter, Lacey Grey","3","Open","21","24","","","","","Yes",
"8558","LDSP 338","2","Leading Adaptive Change","3","","Lec","MW","1600-1715","MCM 160","Hench, Jessica","0","Closed","24","24","","","","","Yes",
"8559","LDSP 338","3","Leading Adaptive Change","3","","Lec","MW","1800-1915","MCM 160","Hench, Jessica","0","Closed","24","24","","","","","Yes",
"8967","LDSP 345","1","American Epidemics &amp; Constitut","3","","Lec","TR","1330-1445","FORBES 2088","Mims, William","-1","Closed","10","9","","","","","Yes",
"8560","LDSP 359","1","The Mind of a Leader","3","","Lec","TR","1500-1615","FORBES 3012","Harter, Nathan","0","Closed","19","19","","","","","Yes",
"8561","LDSP 370","1","Leading in Healthcare Industry","3","","Lec","W","1800-2045","LUTR 264","Camaioni, Molly","3","Open","23","26","","","","","Yes",
"8562","LDSP 380","1","Women and Leadership","3","","Lec","TR","1500-1615","FERG 221","Shollen, S.","1","Open","25","26","","","","","Yes",
"8973","LDSP 381","1","Globalization and Leadership","3","","Lec","MWF","1300-1350","TRIB 208","Tian, Qingyan","7","Open","12","19","","","","","Yes",
"9079","LDSP 395","1","SPC TP: Excellent Thinkers","3","","Lec","MWF","1200-1250","MCM 310","Little, Sabrina","6","Open","18","24","","","","","",
"9331","LDSP 399","1","IND ST: Leadership Education","3","","Ind","","","ARR ","Throupe, Lori","-1","Closed","1","0","","","","","",
"9343","LDSP 399","2","IND ST: Higher Ed Leadership","3","","Ind","","","ARR ","Callahan, Kathleen","-1","Closed","1","0","","","","","",
"8563","LDSP 442","1","Values &amp; Ethics in Leadership","3","","Lec","TR","1330-1445","FORBES 2014","Camaioni, Molly","2","Open","22","24","","","","","Yes",
"8564","LDSP 442","2","Values &amp; Ethics in Leadership","3","","Lec","TR","1500-1615","FORBES 2014","Camaioni, Molly","0","Closed","24","24","","","","","Yes",
"8565","LDSP 442","3","Values &amp; Ethics in Leadership","3","","Lec","MWF","0900-0950","MCM 260","Little, Sabrina","0","Closed","24","24","","","","","Yes",
"8566","LDSP 442","4","Values &amp; Ethics in Leadership","3","","Lec","MWF","1000-1050","MCM 357","Little, Sabrina","0","Closed","24","24","","","","","Yes",
"8567","LDSP 442","5","Values &amp; Ethics in Leadership","3","","Lec","MWF","1100-1150","LUTR 137","Callahan, Kathleen","-2","Closed","26","24","","","","","",
"8568","LDSP 442","6","Values &amp; Ethics in Leadership","3","","Lec","MWF","1200-1250","LUTR 137","Callahan, Kathleen","0","Closed","24","24","","","","","",
"8569","LDSP 464","1","LDSP in Complex Contexts","3","","Lec","TR","1100-1215","MCM 207","Callahan, Kathleen","-3","Closed","20","17","","","","","Yes",
"9277","LDSP 464","2","LDSP in Complex Contexts","3","","Ind","","","ARR ","Harter, Nathan","-2","Closed","2","0","","","","","",
"8570","MATH 109","1","Thrthcl Fndtn of Elem Schl Mth","3","","Lec","TR","1330-1445","LUTR 352","Lenhart, Sara; Bauer, Erik; Slattery, Fiona","8","Open","11","19","","","","","",
"8572","MATH 115","1","Contemporary Mathematics","3","  LLFM","Lec","TR","0800-0915","LUTR 376","Martin, James","2","Open","37","39","","","","","",
"8573","MATH 115","2","Contemporary Mathematics","3","  LLFM","Lec","TR","1100-1215","LUTR 372","Martin, James","2","Open","37","39","","","","","",
"8574","MATH 120","1","The Saga of Mathematics","3","  LLFM","Lec","TR","0800-0915","MCM 260","Lenhart, Sara; Bauer, Erik; Slattery, Fiona","-4","Closed","29","25","","","","","Yes",
"8575","MATH 125","1","Elementary Statistics","3","  LLFM","Lec","MWF","0900-0950","LUTR 372","McMorris, David","2","Open","46","48","","","","","",
"8576","MATH 125","2","Elementary Statistics","3","  LLFM","Lec","MWF","1000-1050","LUTR 372","McMorris, David","3","Open","45","48","","","","","",
"8577","MATH 125","3","Elementary Statistics","3","  LLFM","Lec","MWF","1100-1150","LUTR 372","Bradie, Brian","3","Open","45","48","","","","","Yes",
"8578","MATH 125","4","Elementary Statistics","3","  LLFM","Lec","MWF","1200-1250","LUTR 372","McMorris, David","3","Open","45","48","","","","","",
"8579","MATH 125","5","Elementary Statistics","3","  LLFM","Lec","MW","1600-1715","LUTR 376","Dobrescu, Mihaela","-8","Closed","8","0","","","","","",
"8580","MATH 125","6","Elementary Statistics","3","  LLFM","Lec","TR","0800-0915","LUTR 372","Carpenter, Ryan","0","Closed","48","48","","","","","",
"8581","MATH 125","7","Elementary Statistics","3","  LLFM","Lec","TR","0930-1045","LUTR 372","Carpenter, Ryan","4","Open","44","48","","","","","",
"8582","MATH 125","8","Elementary Statistics","3","  LLFM","Lec","TR","1630-1745","LUTR 372","Frazier, Shawn","2","Open","46","48","","","","","",
"9272","MATH 125","9","Elementary Statistics","3","  LLFM","Lec","MWF","1400-1450","LUTR 372","Kennedy, Christopher","8","Open","40","48","","","","","",
"8583","MATH 127","1","Elementary Cryptography","3","  LLFM","Lec","MW","1800-1915","LUTR 376","Perry, James","4","Open","31","35","","","","","Yes",
"8584","MATH 128","1","Intro-Mathematical Programming","3","  LLFM","Lec","MWF","1300-1350","FORBES 2090","Morena, Matthew","4","Open","25","29","","","","","Yes",
"8585","MATH 130","1","Adv Algebra &amp; Trigonometry","3","  LLFM","Lec","MWF","0800-0850","MCM 312","Martin, James","3","Open","31","34","","","","","",
"8586","MATH 130","2","Adv Algebra &amp; Trigonometry","3","  LLFM","Lec","MW","1800-1915","LUTR 372","Yee, Deidre","6","Open","28","34","","","","","",
"8587","MATH 130","3","Adv Algebra &amp; Trigonometry","3","  LLFM","Lec","TR","0930-1045","MCM 260","Lenhart, Sara; Bauer, Erik; Slattery, Fiona","-1","Closed","35","34","","","","","",
"8588","MATH 130","4","Adv Algebra &amp; Trigonometry","3","  LLFM","Lec","TR","1330-1445","LUTR 372","Vaughan, Sherry","4","Open","30","34","","","","","",
"8589","MATH 130","5","Adv Algebra &amp; Trigonometry","3","  LLFM","Lec","TR","1500-1615","LUTR 170","Panayotova, Iordanka","10","Open","24","34","","","","","",
"9273","MATH 130","6","Adv Algebra &amp; Trigonometry","3","  LLFM","Lec","TR","1330-1445","MCM 162","Kuster, George","-1","Closed","35","34","","","","","",
"9303","MATH 130","7","Adv Algebra &amp; Trigonometry","3","  LLFM","Lec","TR","1500-1615","LUTR 352","Lenhart, Sara; Bauer, Erik; Slattery, Fiona","3","Open","16","19","","","","","",
"8590","MATH 131","1","Math for the Life Sciences","3","  LLFM","Lec","MWF","1400-1450","LUTR 376","Bradie, Brian","2","Open","27","29","","","","","Yes",
"8591","MATH 132","1","Concepts for Calculus","3","  LLFM","Lec","MWF","0900-0950","MCM 312","Martin, James","3","Open","31","34","","","","","Yes",
"8592","MATH 135","1","Calculus for Busn/Social Sci","3","  LLFM","Lec","MWF","1200-1250","LUTR 376","Williams, Marla","5","Open","29","34","","","","","",
"8593","MATH 135","2","Calculus for Busn/Social Sci","3","  LLFM","Lec","MWF","1300-1350","LUTR 372","Williams, Marla","5","Open","29","34","","","","","",
"8594","MATH 135","3","Calculus for Busn/Social Sci","3","  LLFM","Lec","MW","1600-1715","LUTR 372","Yee, Deidre","3","Open","31","34","","","","","",
"8595","MATH 135","4","Calculus for Busn/Social Sci","3","  LLFM","Lec","TR","1100-1215","MCM 101","Vaughan, Sherry","8","Open","26","34","","","","","",
"8596","MATH 140","1","Calculus and Analytic Geometry","4","  LLFM","Lec","MTWRF","1100-1150","LUTR 376","Perry, James","-4","Closed","29","25","","","","","",
"8597","MATH 140","2","Calculus and Analytic Geometry","4","  LLFM","Lec","MTWRF","1500-1550","LUTR 376","Dobrescu, Mihaela","3","Open","22","25","","","","","",
"8598","MATH 140","3","Calculus and Analytic Geometry","4","  LLFM","Lec","MWF; TR","0900-0950; 0930-1020","LUTR 376; LUTR 376","Fogarty, Neville","-3","Closed","28","25","","","","","",
"8599","MATH 140","4","Calculus and Analytic Geometry","4","  LLFM","Lec","MWF; TR","1300-1350; 1330-1420","LUTR 376; LUTR 376","Chen, Hongwei","1","Open","24","25","","","","","",
"8600","MATH 235","1","Applied Matrix Techniques","3","  LLFM","Lec","MWF","1000-1050","LUTR 264","Carpenter, Ryan","0","Closed","29","29","","","","","",
"8601","MATH 235","2","Applied Matrix Techniques","3","  LLFM","Lec","TR","1330-1445","FORBES 2015","Fogarty, Neville","-1","Closed","30","29","","","","","",
"8602","MATH 240","1","Intermediate Calculus","4","  LLFM","Lec","MW; F","0800-0915; 0800-0850","FORBES 2070A; FORBES 2070A","Chen, Hongwei","11","Open","14","25","","","","","",
"8603","MATH 240","2","Intermediate Calculus","4","  LLFM","Lec","MW; F","1000-1115; 1000-1050","FORBES 2070A; FORBES 2070A","Kelly, James","11","Open","14","25","","","","","",
"8604","MATH 240","3","Intermediate Calculus","4","  LLFM","Lec","MW; F","1200-1315; 1200-1250","FORBES 2070A; FORBES 2070A","Perry, James","7","Open","18","25","","","","","",
"8605","MATH 240","4","Intermediate Calculus","4","  LLFM","Lec","MW; F","1400-1515; 1400-1450","FORBES 2070A; FORBES 2070A","Kelly, James","5","Open","20","25","","","","","",
"8606","MATH 245","1","Proofs and Discrete Math","3","  LLFM","Lec","MWF","0800-0850","LUTR 372","Williams, Marla","15","Open","10","25","","","","","Yes",
"8607","MATH 247","1","Intro Ordinary Differential Eq","3","  LLFM","Lec","MWF","1100-1150","LUTR 264","Carpenter, Ryan","6","Open","19","25","","","","","",
"8608","MATH 247","2","Intro Ordinary Differential Eq","3","  LLFM","Lec","TR","0930-1045","FORBES 3012","Kuster, George","17","Open","8","25","","","","","",
"8609","MATH 250","1","Multivariable Calculus","3","  LLFM","Lec","MWF","1200-1250","MCM 114","Kennedy, Christopher","9","Open","16","25","","","","","",
"8610","MATH 260","1","Linear Algebra","3","  LLFM","Lec","MWF","1000-1050","LUTR 352","Williams, Marla","3","Open","19","22","","","","","",
"8611","MATH 301","1","WI: Writing in Mathematics","1","  LLFM  WI","Lec","W","1200-1250","LUTR 352","Fogarty, Neville","-3","Closed","15","12","","","","","Yes",
"8612","MATH 347","1","Intermediate Differential Equa","3","  LLFM","Lec","TR","1330-1445","LUTR 170","Panayotova, Iordanka","11","Open","14","25","","","","","Yes",
"8613","MATH 355","1","Complex Variables","3","  LLFM","Lec","MWF","1300-1350","FORBES 3014","Dobrescu, Mihaela","11","Open","14","25","","","","","Yes",
"8614","MATH 373","1","Coding and Information","3","  LLFM","Lec","MWF","0800-0850","LUTR 376","Fogarty, Neville","17","Open","8","25","","","","","",
"8617","MATH 378","1","Elmntry Geomtry frm Adv Viewpt","3","  LLFM","Lec","TR","1100-1215","FORBES 2088","Kuster, George","12","Open","7","19","","","","","",
"9075","MATH 395","1","SPC TP: BIG Experience in Math","3","  LLFM","Lec","TR","0930-1045","LUTR 352","Morena, Matthew","10","Open","9","19","","","","","",
"9278","MATH 399","1","IND ST: Modeling Crab Conption","1","  LLFM","Ind","","","ARR ","Carpenter, Ryan","-1","Closed","1","0","","","","","",
"8618","MATH 440","1","Mathematical Modeling","3","  LLFM","Lec","TR","1100-1215","LUTR 170","Panayotova, Iordanka","18","Open","7","25","","","","","Yes",
"8619","MATH 460","1","Real Analysis II","3","  LLFM","Lec","MWF","0900-0950","LUTR 352","Kelly, Jessica","14","Open","5","19","","","","","",
"9346","MATH 470","1","IND ST: Modern Algebra II","3","  LLFM","Ind","","","ARR ","Fogarty, Neville","-1","Closed","1","0","","","","","",
"8969","MATH 485","1","WI:Capstone Course-Mathematics","1","  WI","Lec","W","1100-1150","LUTR 352","Kelly, Jessica","2","Open","10","12","","","","","Yes",
"9257","MATH 499","1","IND ST: ZFC Set Theory","3","  LLFM","Ind","","","ARR ","Kennedy, Christopher","-1","Closed","1","0","","","","","",
"9299","MATH 499","2","IND ST: Low-Dimensional Topolo","2","  LLFM","Ind","","","ARR ","Williams, Marla","-1","Closed","1","0","","","","","",
"9157","MATH 538","1","Apprenticeship - Teaching Math","3","  LLFM","Pra","","","ARR ","Lenhart, Sara","8","Open","2","10","","","","","",
"8620","MATH 555","1","Pedagogy, Assess &amp; Research","3","","Lec","W","1000-1050","MCM 300B","Kuster, George","9","Open","1","10","","","","","",
"9054","MGMT 310","1","Leadership in Business","3","","Lec","TR","1330-1445","MCM 260","Schwartz, Shoshana","-4","Closed","28","24","","","","","",
"9055","MGMT 310","2","Leadership in Business","3","","Lec","TR","1500-1615","MCM 260","Schwartz, Shoshana","-10","Closed","34","24","","","","","",
"9045","MGMT 355","1","Management Science","3","","Lec","TR","1330-1445","LUTR 105","Hasbrouck, Robert","-6","Closed","30","24","","","","","",
"9051","MGMT 355","2","Management Science","3","","Lec","MWF","1100-1150","LUTR 123","Kirac, Emre","-9","Closed","33","24","","","","","Yes",
"9057","MGMT 450","1","Advanced Data Analytics","3","","Lab","","","ARR ","Shaltayev, Dmitriy","21","Open","3","24","","","","","",
"9177","MGMT 456","2","Project Management","3","","Lec","MW","1800-1915","FORBES 3014","Davidson, Timothy","1","Open","23","24","","","","","",
"9053","MGMT 491","1","WI: Senior Sem in Management","3","  WI","Lec","MWF","1400-1450","FORBES 2070D","Manspile, Randal","-2","Closed","16","14","","","","","Yes",
"9056","MGMT 491","2","WI: Senior Sem in Management","3","  WI","Lec","MW","1600-1715","LUTR 170","Schwartz, Shoshana","-3","Closed","17","14","","","","","",
