academic_unit_id,department_name,faculty,academic_term,term_label,academic_year,sch,sections,enrollment,distinct_instructors
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2025_may,Maymester 2025,2024-25,69.0,1,23,1
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2025_summer_1,Summer I 2025,2024-25,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2025_extended_summer,Extended Summer 2025,2024-25,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2025_fall,Fall 2025,2025-26,1277.0,91,749,29
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2026_spring,Spring 2026,2025-26,969.0,92,741,27
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2026_may,Maymester 2026,2025-26,65.0,2,23,2
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2026_summer_1,Summer I 2026,2025-26,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2026_extended_summer,Extended Summer 2026,2025-26,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2026_fall,Fall 2026,2026-27,1368.0,86,747,27
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2027_spring,Spring 2027,2026-27,0.0,27,0,10
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2020_fall,Fall 2020,2020-21,2221.0,36,741,11
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2021_spring,Spring 2021,2020-21,1943.0,37,649,11
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2021_may,Maymester 2021,2020-21,207.0,5,69,4
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2021_summer_1,Summer I 2021,2020-21,78.0,2,26,2
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2021_extended_summer,Extended Summer 2021,2020-21,39.0,1,13,1
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2021_fall,Fall 2021,2021-22,1825.0,32,611,10
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2022_spring,Spring 2022,2021-22,1461.0,27,487,10
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2022_may,Maymester 2022,2021-22,204.0,4,68,4
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2022_summer_1,Summer I 2022,2021-22,81.0,2,27,2
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2022_extended_summer,Extended Summer 2022,2021-22,102.0,4,34,3
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2022_fall,Fall 2022,2022-23,1493.0,29,499,9
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2023_spring,Spring 2023,2022-23,1695.0,33,567,10
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2023_may,Maymester 2023,2022-23,204.0,4,68,3
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2023_summer_1,Summer I 2023,2022-23,102.0,2,34,2
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2023_extended_summer,Extended Summer 2023,2022-23,54.0,4,18,2
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2023_fall,Fall 2023,2023-24,1938.0,34,648,11
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2024_spring,Spring 2024,2023-24,2342.0,40,784,12
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2024_may,Maymester 2024,2023-24,153.0,3,51,3
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2024_summer_1,Summer I 2024,2023-24,54.0,1,18,1
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2024_extended_summer,Extended Summer 2024,2023-24,72.0,3,24,2
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2024_fall,Fall 2024,2024-25,1830.0,30,612,10
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2025_spring,Spring 2025,2024-25,2032.0,37,680,11
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2025_may,Maymester 2025,2024-25,153.0,3,51,3
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2025_summer_1,Summer I 2025,2024-25,52.0,2,18,2
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2025_extended_summer,Extended Summer 2025,2024-25,81.0,4,27,3
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2025_fall,Fall 2025,2025-26,2477.0,37,827,12
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2026_spring,Spring 2026,2025-26,1929.0,32,643,11
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2026_may,Maymester 2026,2025-26,165.0,4,55,4
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2026_summer_1,Summer I 2026,2025-26,54.0,1,18,1
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2026_extended_summer,Extended Summer 2026,2025-26,81.0,4,27,2
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2026_fall,Fall 2026,2026-27,2887.0,44,963,12
academic_unit:department_philosophy_religion,Department of Philosophy and Religion,13,2027_spring,Spring 2027,2026-27,0.0,23,0,9
academic_unit:department_political_science,Department of Political Science,11,2020_fall,Fall 2020,2020-21,1779.0,27,595,9
academic_unit:department_political_science,Department of Political Science,11,2021_spring,Spring 2021,2020-21,1691.0,25,569,9
academic_unit:department_political_science,Department of Political Science,11,2021_may,Maymester 2021,2020-21,27.0,1,9,1
academic_unit:department_political_science,Department of Political Science,11,2021_summer_1,Summer I 2021,2020-21,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2021_fall,Fall 2021,2021-22,1653.0,27,551,10
academic_unit:department_political_science,Department of Political Science,11,2022_spring,Spring 2022,2021-22,1728.0,27,576,10
academic_unit:department_political_science,Department of Political Science,11,2022_may,Maymester 2022,2021-22,30.0,1,10,1
academic_unit:department_political_science,Department of Political Science,11,2022_summer_1,Summer I 2022,2021-22,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2022_extended_summer,Extended Summer 2022,2021-22,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2022_fall,Fall 2022,2022-23,1470.0,24,490,8
academic_unit:department_political_science,Department of Political Science,11,2023_spring,Spring 2023,2022-23,1407.0,24,469,9
academic_unit:department_political_science,Department of Political Science,11,2023_may,Maymester 2023,2022-23,27.0,1,9,1
academic_unit:department_political_science,Department of Political Science,11,2023_summer_1,Summer I 2023,2022-23,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2023_extended_summer,Extended Summer 2023,2022-23,42.0,1,14,1
academic_unit:department_political_science,Department of Political Science,11,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2023_fall,Fall 2023,2023-24,1500.0,26,500,10
academic_unit:department_political_science,Department of Political Science,11,2024_spring,Spring 2024,2023-24,1533.0,26,511,10
academic_unit:department_political_science,Department of Political Science,11,2024_may,Maymester 2024,2023-24,51.0,1,17,1
academic_unit:department_political_science,Department of Political Science,11,2024_summer_1,Summer I 2024,2023-24,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2024_extended_summer,Extended Summer 2024,2023-24,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2024_fall,Fall 2024,2024-25,1602.0,26,534,10
academic_unit:department_political_science,Department of Political Science,11,2025_spring,Spring 2025,2024-25,1489.0,26,497,9
academic_unit:department_political_science,Department of Political Science,11,2025_may,Maymester 2025,2024-25,45.0,1,15,1
academic_unit:department_political_science,Department of Political Science,11,2025_summer_1,Summer I 2025,2024-25,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2025_extended_summer,Extended Summer 2025,2024-25,33.0,1,11,1
academic_unit:department_political_science,Department of Political Science,11,2025_summer_2,Summer II 2025,2024-25,6.0,1,2,1
academic_unit:department_political_science,Department of Political Science,11,2025_fall,Fall 2025,2025-26,1770.0,27,590,10
academic_unit:department_political_science,Department of Political Science,11,2026_spring,Spring 2026,2025-26,1792.0,28,598,10
academic_unit:department_political_science,Department of Political Science,11,2026_may,Maymester 2026,2025-26,24.0,1,8,1
academic_unit:department_political_science,Department of Political Science,11,2026_summer_1,Summer I 2026,2025-26,63.0,1,21,1
academic_unit:department_political_science,Department of Political Science,11,2026_extended_summer,Extended Summer 2026,2025-26,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_political_science,Department of Political Science,11,2026_fall,Fall 2026,2026-27,2016.0,30,672,9
academic_unit:department_political_science,Department of Political Science,11,2027_spring,Spring 2027,2026-27,0.0,1,0,1
academic_unit:department_psychology,Department of Psychology,19,2020_fall,Fall 2020,2020-21,2516.0,29,898,9
academic_unit:department_psychology,Department of Psychology,19,2021_spring,Spring 2021,2020-21,2232.0,32,834,10
academic_unit:department_psychology,Department of Psychology,19,2021_may,Maymester 2021,2020-21,131.0,8,47,6
academic_unit:department_psychology,Department of Psychology,19,2021_summer_1,Summer I 2021,2020-21,60.0,4,24,2
academic_unit:department_psychology,Department of Psychology,19,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2021_fall,Fall 2021,2021-22,2456.0,32,888,10
academic_unit:department_psychology,Department of Psychology,19,2022_spring,Spring 2022,2021-22,2314.0,38,862,10
academic_unit:department_psychology,Department of Psychology,19,2022_may,Maymester 2022,2021-22,162.0,7,64,5
academic_unit:department_psychology,Department of Psychology,19,2022_summer_1,Summer I 2022,2021-22,143.0,6,65,3
academic_unit:department_psychology,Department of Psychology,19,2022_extended_summer,Extended Summer 2022,2021-22,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2022_fall,Fall 2022,2022-23,2760.0,40,1030,12
academic_unit:department_psychology,Department of Psychology,19,2023_spring,Spring 2023,2022-23,2630.0,42,1036,12
academic_unit:department_psychology,Department of Psychology,19,2023_may,Maymester 2023,2022-23,140.0,8,54,5
academic_unit:department_psychology,Department of Psychology,19,2023_summer_1,Summer I 2023,2022-23,84.0,4,42,2
academic_unit:department_psychology,Department of Psychology,19,2023_extended_summer,Extended Summer 2023,2022-23,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2023_summer_2,Summer II 2023,2022-23,1.0,1,1,1
academic_unit:department_psychology,Department of Psychology,19,2023_fall,Fall 2023,2023-24,2534.0,39,966,11
academic_unit:department_psychology,Department of Psychology,19,2024_spring,Spring 2024,2023-24,2599.0,40,971,11
academic_unit:department_psychology,Department of Psychology,19,2024_may,Maymester 2024,2023-24,148.0,8,54,5
academic_unit:department_psychology,Department of Psychology,19,2024_summer_1,Summer I 2024,2023-24,61.0,3,27,2
academic_unit:department_psychology,Department of Psychology,19,2024_extended_summer,Extended Summer 2024,2023-24,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2024_fall,Fall 2024,2024-25,2712.0,38,978,12
academic_unit:department_psychology,Department of Psychology,19,2025_spring,Spring 2025,2024-25,3044.0,46,1136,13
academic_unit:department_psychology,Department of Psychology,19,2025_may,Maymester 2025,2024-25,148.0,6,60,4
academic_unit:department_psychology,Department of Psychology,19,2025_summer_1,Summer I 2025,2024-25,38.0,3,18,2
academic_unit:department_psychology,Department of Psychology,19,2025_extended_summer,Extended Summer 2025,2024-25,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_psychology,Department of Psychology,19,2025_fall,Fall 2025,2025-26,2723.0,46,1021,14
academic_unit:department_psychology,Department of Psychology,19,2026_spring,Spring 2026,2025-26,3053.0,58,1157,15
academic_unit:department_psychology,Department of Psychology,19,2026_may,Maymester 2026,2025-26,81.0,5,31,4
academic_unit:department_psychology,Department of Psychology,19,2026_summer_1,Summer I 2026,2025-26,41.0,3,17,2
academic_unit:department_psychology,Department of Psychology,19,2026_extended_summer,Extended Summer 2026,2025-26,51.0,1,17,1
academic_unit:department_psychology,Department of Psychology,19,2026_summer_2,Summer II 2026,2025-26,46.0,2,16,2
academic_unit:department_psychology,Department of Psychology,19,2026_fall,Fall 2026,2026-27,3642.0,53,1338,15
academic_unit:department_psychology,Department of Psychology,19,2027_spring,Spring 2027,2026-27,0.0,5,0,4
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2020_fall,Fall 2020,2020-21,2414.0,41,791,12
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2021_spring,Spring 2021,2020-21,1983.0,41,653,11
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2021_may,Maymester 2021,2020-21,102.0,4,34,3
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2021_summer_1,Summer I 2021,2020-21,66.0,2,22,2
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2021_fall,Fall 2021,2021-22,2173.0,43,734,12
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2022_spring,Spring 2022,2021-22,2395.0,50,783,12
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2022_may,Maymester 2022,2021-22,72.0,4,24,3
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2022_summer_1,Summer I 2022,2021-22,66.0,2,22,2
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2022_extended_summer,Extended Summer 2022,2021-22,0,0,0,0
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2022_fall,Fall 2022,2022-23,1984.0,34,652,11
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2023_spring,Spring 2023,2022-23,1930.0,45,653,12
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2023_may,Maymester 2023,2022-23,84.0,3,28,3
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2023_summer_1,Summer I 2023,2022-23,45.0,1,15,1
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2023_extended_summer,Extended Summer 2023,2022-23,21.0,2,21,1
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2023_fall,Fall 2023,2023-24,2129.0,38,697,10
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2024_spring,Spring 2024,2023-24,1930.0,36,670,13
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2024_may,Maymester 2024,2023-24,81.0,3,27,3
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2024_summer_1,Summer I 2024,2023-24,75.0,2,25,2
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2024_extended_summer,Extended Summer 2024,2023-24,17.0,1,17,1
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2024_fall,Fall 2024,2024-25,2930.0,50,992,13
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2025_spring,Spring 2025,2024-25,2571.0,48,865,14
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2025_may,Maymester 2025,2024-25,147.0,4,49,4
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2025_summer_1,Summer I 2025,2024-25,84.0,2,28,2
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2025_extended_summer,Extended Summer 2025,2024-25,16.0,1,16,1
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2025_summer_2,Summer II 2025,2024-25,12.0,2,4,2
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2025_fall,Fall 2025,2025-26,3402.0,54,1166,14
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2026_spring,Spring 2026,2025-26,2837.0,53,969,14
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2026_may,Maymester 2026,2025-26,69.0,2,23,2
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2026_summer_1,Summer I 2026,2025-26,117.0,3,39,3
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2026_extended_summer,Extended Summer 2026,2025-26,69.0,2,23,2
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2026_summer_2,Summer II 2026,2025-26,6.0,2,2,2
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2026_fall,Fall 2026,2026-27,3382.0,56,1131,14
academic_unit:department_sociology_social_work_anthropology,"Department of Sociology, Social Work and Anthropology",17,2027_spring,Spring 2027,2026-27,0.0,24,0,7
academic_unit:sec,School of Engineering and Computing,27,2020_fall,Fall 2020,2020-21,7384.0,125,2964,39
academic_unit:sec,School of Engineering and Computing,27,2021_spring,Spring 2021,2020-21,6577.0,122,2664,36
academic_unit:sec,School of Engineering and Computing,27,2021_may,Maymester 2021,2020-21,83.0,4,33,3
academic_unit:sec,School of Engineering and Computing,27,2021_summer_1,Summer I 2021,2020-21,115.0,5,57,3
academic_unit:sec,School of Engineering and Computing,27,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:sec,School of Engineering and Computing,27,2021_summer_2,Summer II 2021,2020-21,14.0,3,10,2
academic_unit:sec,School of Engineering and Computing,27,2021_fall,Fall 2021,2021-22,7101.0,126,2857,40
academic_unit:sec,School of Engineering and Computing,27,2022_spring,Spring 2022,2021-22,5921.0,125,2466,40
academic_unit:sec,School of Engineering and Computing,27,2022_may,Maymester 2022,2021-22,129.0,5,51,3
academic_unit:sec,School of Engineering and Computing,27,2022_summer_1,Summer I 2022,2021-22,155.0,6,79,4
academic_unit:sec,School of Engineering and Computing,27,2022_extended_summer,Extended Summer 2022,2021-22,4.0,1,4,1
academic_unit:sec,School of Engineering and Computing,27,2022_summer_2,Summer II 2022,2021-22,78.0,3,40,2
academic_unit:sec,School of Engineering and Computing,27,2022_fall,Fall 2022,2022-23,7394.0,130,2990,40
academic_unit:sec,School of Engineering and Computing,27,2023_spring,Spring 2023,2022-23,6545.0,127,2679,41
academic_unit:sec,School of Engineering and Computing,27,2023_may,Maymester 2023,2022-23,78.0,3,32,2
academic_unit:sec,School of Engineering and Computing,27,2023_summer_1,Summer I 2023,2022-23,149.0,7,87,5
academic_unit:sec,School of Engineering and Computing,27,2023_extended_summer,Extended Summer 2023,2022-23,0,0,0,0
academic_unit:sec,School of Engineering and Computing,27,2023_summer_2,Summer II 2023,2022-23,42.0,3,26,2
academic_unit:sec,School of Engineering and Computing,27,2023_fall,Fall 2023,2023-24,6718.0,122,2732,36
academic_unit:sec,School of Engineering and Computing,27,2024_spring,Spring 2024,2023-24,5723.0,114,2338,40
academic_unit:sec,School of Engineering and Computing,27,2024_may,Maymester 2024,2023-24,121.0,4,45,2
academic_unit:sec,School of Engineering and Computing,27,2024_summer_1,Summer I 2024,2023-24,177.0,5,95,3
academic_unit:sec,School of Engineering and Computing,27,2024_extended_summer,Extended Summer 2024,2023-24,6.0,1,6,1
academic_unit:sec,School of Engineering and Computing,27,2024_summer_2,Summer II 2024,2023-24,21.0,3,11,2
academic_unit:sec,School of Engineering and Computing,27,2024_fall,Fall 2024,2024-25,6750.0,112,2714,36
academic_unit:sec,School of Engineering and Computing,27,2025_spring,Spring 2025,2024-25,6242.0,113,2527,35
academic_unit:sec,School of Engineering and Computing,27,2025_may,Maymester 2025,2024-25,84.0,2,28,1
academic_unit:sec,School of Engineering and Computing,27,2025_summer_1,Summer I 2025,2024-25,124.0,5,66,3
academic_unit:sec,School of Engineering and Computing,27,2025_extended_summer,Extended Summer 2025,2024-25,3.0,1,3,1
academic_unit:sec,School of Engineering and Computing,27,2025_summer_2,Summer II 2025,2024-25,35.0,5,27,3
academic_unit:sec,School of Engineering and Computing,27,2025_fall,Fall 2025,2025-26,6965.0,118,2822,35
academic_unit:sec,School of Engineering and Computing,27,2026_spring,Spring 2026,2025-26,6683.0,120,2701,39
academic_unit:sec,School of Engineering and Computing,27,2026_may,Maymester 2026,2025-26,111.0,2,37,1
academic_unit:sec,School of Engineering and Computing,27,2026_summer_1,Summer I 2026,2025-26,240.0,7,100,4
academic_unit:sec,School of Engineering and Computing,27,2026_extended_summer,Extended Summer 2026,2025-26,0,0,0,0
academic_unit:sec,School of Engineering and Computing,27,2026_summer_2,Summer II 2026,2025-26,24.0,3,16,2
academic_unit:sec,School of Engineering and Computing,27,2026_fall,Fall 2026,2026-27,6223.0,116,2497,32
academic_unit:sec,School of Engineering and Computing,27,2027_spring,Spring 2027,2026-27,0.0,116,0,31
